session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
3,13,m14rt9j1,1,tt_norms,Instructions,1554830595,71,11,False
3,13,m14rt9j1,2,tt_norms,Task,1554830674,79,11,False
3,13,m14rt9j1,6,tt_norms,Task,1554830696,22,12,False
3,13,m14rt9j1,10,tt_norms,Task,1554830721,25,13,False
3,13,m14rt9j1,14,tt_norms,Task,1554830727,6,14,False
3,13,m14rt9j1,18,tt_norms,Task,1554830739,12,15,False
3,13,m14rt9j1,19,tt_norms,BeliefInstructions,1554830752,13,15,False
3,13,m14rt9j1,20,tt_norms,Beliefs,1554830797,45,15,False
3,13,m14rt9j1,21,wordscra,Task,1554830852,55,3,False
3,13,m14rt9j1,22,postexp,Risk,1554830860,8,3,False
3,13,m14rt9j1,23,postexp,Pref1,1554830894,34,3,False
3,13,m14rt9j1,24,postexp,Pref2,1554830918,24,3,False
3,13,m14rt9j1,25,postexp,Demographics,1554830974,56,3,False
3,14,o3bvqzoa,1,tt_norms,Instructions,1554831040,126,11,False
3,14,o3bvqzoa,2,tt_norms,Task,1554831135,95,11,False
3,14,o3bvqzoa,6,tt_norms,Task,1554831156,21,12,False
3,14,o3bvqzoa,10,tt_norms,Task,1554831167,11,13,False
3,14,o3bvqzoa,14,tt_norms,Task,1554831180,13,14,False
3,14,o3bvqzoa,18,tt_norms,Task,1554831188,8,15,False
3,14,o3bvqzoa,19,tt_norms,BeliefInstructions,1554831196,8,15,False
3,14,o3bvqzoa,20,tt_norms,Beliefs,1554831260,64,15,False
3,14,o3bvqzoa,21,wordscra,Task,1554831578,318,3,False
3,14,o3bvqzoa,22,postexp,Risk,1554831586,8,3,False
3,14,o3bvqzoa,23,postexp,Pref1,1554831613,27,3,False
3,14,o3bvqzoa,24,postexp,Pref2,1554831627,14,3,False
3,14,o3bvqzoa,25,postexp,Demographics,1554831698,71,3,False
3,15,e82qqpel,1,tt_norms,Instructions,1554838065,6953,11,False
3,15,e82qqpel,2,tt_norms,Task,1554838131,66,11,False
3,15,e82qqpel,6,tt_norms,Task,1554838149,18,12,False
3,15,e82qqpel,10,tt_norms,Task,1554838156,7,13,False
3,15,e82qqpel,14,tt_norms,Task,1554838166,10,14,False
3,15,e82qqpel,18,tt_norms,Task,1554838174,8,15,False
3,15,e82qqpel,19,tt_norms,BeliefInstructions,1554838202,28,15,False
3,15,e82qqpel,20,tt_norms,Beliefs,1554838232,30,15,False
3,15,e82qqpel,21,wordscra,Task,1554838316,84,3,False
3,15,e82qqpel,22,postexp,Risk,1554838327,11,3,False
