Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,6,0.882(s),Control_Trial(3-2),5 & 4,1,0,1,$0.1
2,6,1.16(s),Control_Trial(3-2),4 & 3,1,0,1,$0.2
3,6,0.851(s),Control_Trial(3-2),3 & 4,1,0,1,$0.3
4,6,0.87(s),Control_Trial(3-2),5 & 4,1,0,1,$0.4
5,6,0.897(s),Control_Trial(3-2),3 & 4,1,0,1,$0.5
6,6,1.124(s),Control_Trial(3-2),1 & 2,1,0,1,$0.6
7,6,0.788(s),Control_Trial(3-2),4 & 5,1,0,1,$0.7
8,6,1.04(s),Control_Trial(3-2),4 & 5,1,0,1,$0.8
9,6,0.876(s),Control_Trial(3-2),3 & 2,1,0,1,$0.9
10,6,2.247(s),Control_Same_Color_Trial(3-2),5 & 5,1,0,1,$1
11,6,0.812(s),Control_Trial(3-2),3 & 2,1,0,1,$1.1
12,6,0.749(s),Control_Trial(3-2),3 & 4,1,0,1,$1.2
13,6,1.382(s),Control_Trial(3-2),4 & 5,1,0,1,$1.3
14,6,0.858(s),Control_Trial(3-2),2 & 3,1,0,1,$1.4
15,6,0.794(s),Control_Trial(3-2),2 & 3,1,0,1,$1.5
16,6,0.814(s),Control_Trial(3-2),5 & 4,1,0,1,$1.6
17,6,0.874(s),Control_Trial(3-2),2 & 1,1,0,1,$1.7
18,6,0.909(s),Control_Trial(3-2),2 & 3,1,0,1,$1.8
19,6,0.898(s),Control_Same_Color_Trial(3-2),5 & 5,0,0,0.5,$1.55
20,6,0.656(s),Control_Trial(3-2),1 & 2,1,0,1,$1.65
21,6,0.799(s),Control_Trial(3-2),5 & 4,1,0,1,$1.75
22,6,0.71(s),Control_Trial(3-2),2 & 3,1,0,1,$1.85
23,6,0.706(s),Control_Same_Color_Trial(3-2),1 & 1,0,0,0.5,$1.6
24,6,0.797(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$1.35
25,6,0.794(s),Control_Trial(3-2),3 & 4,1,0,1,$1.45
26,6,1.307(s),Control_Same_Color_Trial(3-2),4 & 4,1,0,1,$1.55
27,6,0.67(s),Control_Trial(3-2),2 & 3,1,0,1,$1.65
28,6,0.748(s),Control_Trial(3-2),5 & 4,1,0,1,$1.75
29,6,0.996(s),Control_Trial(3-2),3 & 2,1,0,1,$1.85
30,6,0.644(s),Control_Trial(3-2),2 & 1,1,0,1,$1.95
31,6,0.922(s),Control_Trial(3-2),4 & 5,1,0,1,$2.05
32,6,1.049(s),Control_Trial(3-2),2 & 3,1,0,1,$2.15
33,6,0.901(s),Control_Trial(3-2),4 & 3,1,0,1,$2.25
34,6,1.217(s),Control_Trial(3-2),5 & 4,1,0,1,$2.35
35,6,1.115(s),Control_Trial(3-2),2 & 1,1,0,1,$2.45
36,6,1.644(s),Control_Trial(3-2),5 & 4,1,0,1,$2.55
37,6,1.063(s),Control_Trial(3-2),2 & 3,1,0,1,$2.65
38,6,1.06(s),Control_Trial(3-2),4 & 5,1,0,1,$2.75
39,6,0.896(s),Control_Trial(3-2),5 & 4,1,0,1,$2.85
40,6,0.918(s),Control_Trial(3-2),2 & 1,1,0,1,$2.95
41,6,1.009(s),Control_Trial(3-2),5 & 4,1,0,1,$3.05
42,6,0.866(s),Control_Trial(3-2),4 & 5,1,0,1,$3.15
43,6,0.986(s),Control_Trial(3-2),2 & 1,1,0,1,$3.25
44,6,0.97(s),Control_Trial(3-2),2 & 1,1,0,1,$3.35
45,6,1.359(s),Control_Trial(3-2),4 & 3,1,0,1,$3.45
46,6,1.442(s),Control_Test_Trial(3-2),2 & 2,1,0,1,$3.55
47,6,1.068(s),Adpative_Test_Trial(9-1),9 & 10,1,0,1,$3.65
48,0,0.949(s),Adpative_Trial(3-2),2 & 1,1,0,1,$3.75
49,0,2.109(s),Adpative_Same_Color_Trial(3-2),4 & 4,1,0,1,$3.85
50,0,0.753(s),Adpative_Trial(3-2),2 & 1,1,0,1,$3.95
51,0,0.769(s),Adpative_Trial(3-2),3 & 4,1,0,1,$4.05
52,0,0.906(s),Adpative_Trial(3-2),2 & 3,1,0,1,$4.15
53,0,0.978(s),Adpative_Trial(3-2),4 & 3,1,0,1,$4.25
