Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.926(s),Adpative_Trial(3-1),4 & 3,1,0,1,$0.1
2,0,0.942(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.2
3,0,0.651(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.3
4,0,0.939(s),Control_Test_Trial(3-1),2 & 2,0,0,0.5,$0.05
5,0,1.01(s),Adpative_Test_Trial(9-2),9 & 10,1,0,1,$0.15
6,0,0.883(s),Control_Trial(9-2),9 & 8,1,0,1,$0.25
7,0,1.027(s),Control_Trial(9-2),11 & 10,1,0,1,$0.35
8,0,0.903(s),Control_Trial(9-2),9 & 10,1,0,1,$0.45
9,0,0.847(s),Control_Test_Trial(9-2),9 & 10,1,0,1,$0.55
10,0,1.443(s),Adpative_Test_Trial(3-1),2 & 2,0,0,0.5,$0.3
11,1,0.88(s),Adpative_Trial(4-1),3 & 4,1,0,1,$0.4
12,1,0.803(s),Adpative_Trial(4-1),4 & 3,1,0,1,$0.5
13,1,0.831(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.6
14,1,0.785(s),Control_Test_Trial(4-1),3 & 4,1,0,1,$0.7
15,1,1.41(s),Adpative_Test_Trial(9-2),11 & 11,1,0,1,$0.8
16,1,0.753(s),Control_Trial(9-2),10 & 11,1,0,1,$0.9
17,1,1.004(s),Control_Trial(9-2),8 & 9,1,0,1,$1
18,1,0.648(s),Control_Trial(9-2),9 & 10,1,0,1,$1.1
19,1,1.385(s),Control_Test_Trial(9-2),11 & 11,1,0,1,$1.2
20,1,0.844(s),Adpative_Test_Trial(4-1),3 & 4,1,0,1,$1.3
21,2,0.85(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.4
22,2,0.669(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.5
23,2,0.73(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.6
24,2,0.615(s),Control_Test_Trial(5-1),6 & 5,1,0,1,$1.7
25,2,1.453(s),Adpative_Test_Trial(10-1),11 & 10,1,0,1,$1.8
26,2,0.804(s),Control_Trial(10-1),10 & 9,1,0,1,$1.9
