Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.642(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.1
2,0,0.713(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.2
3,0,0.548(s),Adpative_Trial(3-1),4 & 3,0,0,0,$-0.05
4,0,0.733(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$-0.3
5,0,1.029(s),Adpative_Test_Trial(9-1),9 & 10,1,0,1,$-0.2
6,0,1.313(s),Control_Trial(9-1),8 & 9,1,0,1,$-0.1
7,0,0.78(s),Control_Same_Color_Trial(9-1),10 & 10,0,0,0.5,$-0.35
8,0,0.837(s),Control_Trial(9-1),9 & 8,1,0,1,$-0.25
9,0,0.635(s),Control_Test_Trial(9-1),9 & 10,1,0,1,$-0.15
10,0,0.921(s),Adpative_Test_Trial(3-1),3 & 3,0,0,0.5,$-0.4
11,1,0.789(s),Adpative_Trial(4-2),3 & 2,1,0,1,$-0.3
12,1,0.698(s),Adpative_Same_Color_Trial(4-2),2 & 2,0,0,0.5,$-0.55
13,1,0.73(s),Adpative_Trial(4-2),5 & 6,1,0,1,$-0.45
14,1,0.676(s),Control_Test_Trial(4-2),4 & 5,1,0,1,$-0.35
15,1,1.146(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$-0.6
16,1,1.199(s),Control_Same_Color_Trial(10-2),11 & 11,0,0,0.5,$-0.85
17,1,1.099(s),Control_Trial(10-2),11 & 10,1,0,1,$-0.75
18,1,0.673(s),Control_Trial(10-2),9 & 8,1,0,1,$-0.65
19,1,1.139(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$-0.9
20,1,0.728(s),Adpative_Test_Trial(4-2),4 & 5,1,0,1,$-0.8
21,2,0.598(s),Adpative_Trial(5-1),5 & 4,1,0,1,$-0.7
22,2,0.514(s),Adpative_Trial(5-1),4 & 5,1,0,1,$-0.6
23,2,0.547(s),Adpative_Trial(5-1),5 & 4,1,0,1,$-0.5
24,2,0.542(s),Control_Test_Trial(5-1),4 & 5,1,0,1,$-0.4
25,2,1.255(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$-0.3
26,2,0.76(s),Control_Trial(10-2),8 & 9,1,0,1,$-0.2
27,2,0.732(s),Control_Trial(10-2),10 & 9,1,0,1,$-0.1
28,2,0.812(s),Control_Trial(10-2),9 & 8,1,0,1,$-1.3877787807814E-16
29,2,1.111(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$0.1
30,2,0.683(s),Adpative_Test_Trial(5-1),4 & 5,1,0,1,$0.2
31,3,0.532(s),Adpative_Trial(6-1),6 & 5,1,0,1,$0.3
32,3,0.536(s),Adpative_Trial(6-1),6 & 7,1,0,1,$0.4
33,3,0.556(s),Adpative_Trial(6-1),7 & 6,1,0,1,$0.5
34,3,0.524(s),Control_Test_Trial(6-1),5 & 6,1,0,1,$0.6
35,3,1.531(s),Adpative_Test_Trial(3-2),1 & 1,0,0,0.5,$0.35
36,3,0.65(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$0.1
37,3,1.044(s),Control_Trial(3-2),2 & 3,1,0,1,$0.2
38,3,0.828(s),Control_Trial(3-2),1 & 2,1,0,1,$0.3
39,3,1.38(s),Control_Test_Trial(3-2),1 & 1,0,0,0.5,$0.05
40,3,0.66(s),Adpative_Test_Trial(6-1),5 & 6,1,0,1,$0.15
41,4,0.82(s),Adpative_Trial(7-2),8 & 9,1,0,1,$0.25
42,4,0.788(s),Adpative_Trial(7-2),8 & 9,1,0,1,$0.35
43,4,0.897(s),Adpative_Trial(7-2),5 & 6,1,0,1,$0.45
44,4,0.641(s),Control_Test_Trial(7-2),8 & 7,1,0,1,$0.55
45,4,0.953(s),Adpative_Test_Trial(3-2),2 & 2,0,0,0.5,$0.3
46,4,1.067(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$0.4
47,4,0.596(s),Control_Trial(3-2),2 & 3,1,0,1,$0.5
48,4,0.699(s),Control_Trial(3-2),2 & 3,1,0,1,$0.6
49,4,1.216(s),Control_Test_Trial(3-2),2 & 2,0,0,0.5,$0.35
50,4,0.661(s),Adpative_Test_Trial(7-2),8 & 7,1,0,1,$0.45
51,5,0.832(s),Adpative_Trial(8-1),8 & 7,1,0,1,$0.55
52,5,0.773(s),Adpative_Trial(8-1),8 & 7,1,0,1,$0.65
53,5,1.399(s),Adpative_Same_Color_Trial(8-1),9 & 9,1,0,1,$0.75
54,5,0.663(s),Control_Test_Trial(8-1),7 & 8,1,0,1,$0.85
55,5,1.209(s),Adpative_Test_Trial(4-2),3 & 2,-1,0,0,$0.6
56,5,0.643(s),Control_Same_Color_Trial(4-2),6 & 6,0,0,0.5,$0.35
57,5,1.176(s),Control_Trial(4-2),3 & 2,1,0,1,$0.45
58,5,0.59(s),Control_Trial(4-2),4 & 3,0,0,0,$0.2
59,5,0.788(s),Control_Test_Trial(4-2),3 & 2,1,0,1,$0.3
60,5,0.5(s),Adpative_Test_Trial(8-1),7 & 8,1,0,1,$0.4
61,6,1.307(s),Adpative_Same_Color_Trial(9-1),10 & 10,1,0,1,$0.5
62,6,0.614(s),Adpative_Trial(9-1),8 & 9,1,0,1,$0.6
63,6,0.64(s),Adpative_Trial(9-1),9 & 8,1,0,1,$0.7
64,6,0.546(s),Control_Test_Trial(9-1),9 & 10,1,0,1,$0.8
65,6,0.868(s),Adpative_Test_Trial(5-2),4 & 4,0,0,0.5,$0.55
66,6,0.593(s),Control_Trial(5-2),6 & 7,1,0,1,$0.65
67,6,0.743(s),Control_Trial(5-2),5 & 6,1,0,1,$0.75
68,6,1.04(s),Control_Same_Color_Trial(5-2),5 & 5,0,0,0.5,$0.5
69,6,0.782(s),Control_Test_Trial(5-2),4 & 4,0,0,0.5,$0.25
70,6,0.788(s),Adpative_Test_Trial(9-1),9 & 10,1,0,1,$0.35
71,7,0.777(s),Adpative_Same_Color_Trial(10-2),10 & 10,0,0,0.5,$0.099999999999999
