Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.485(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$0.1
2,0,0.828(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.2
3,0,0.654(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.3
4,0,0.726(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$0.4
5,0,1.236(s),Adpative_Test_Trial(10-1),10 & 11,1,0,1,$0.5
6,0,0.816(s),Control_Trial(10-1),10 & 9,1,0,1,$0.6
7,0,1.13(s),Control_Trial(10-1),10 & 9,1,0,1,$0.7
8,0,0.684(s),Control_Trial(10-1),9 & 10,1,0,1,$0.8
9,0,1.01(s),Control_Test_Trial(10-1),10 & 11,1,0,1,$0.9
10,0,1.104(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$1
11,1,1.113(s),Adpative_Trial(4-1),5 & 4,1,0,1,$1.1
12,1,0.811(s),Adpative_Trial(4-1),3 & 4,1,0,1,$1.2
13,1,0.844(s),Adpative_Trial(4-1),4 & 3,1,0,1,$1.3
14,1,1.231(s),Control_Test_Trial(4-1),4 & 3,1,0,1,$1.4
15,1,1.463(s),Adpative_Test_Trial(10-2),11 & 10,1,0,1,$1.5
16,1,1.263(s),Control_Trial(10-2),10 & 9,1,0,1,$1.6
17,1,0.858(s),Control_Trial(10-2),10 & 11,1,0,1,$1.7
18,1,1.127(s),Control_Trial(10-2),9 & 8,1,0,1,$1.8
19,1,1.24(s),Control_Test_Trial(10-2),11 & 10,1,0,1,$1.9
20,1,1.507(s),Adpative_Test_Trial(4-1),4 & 3,-1,0,0,$1.65
21,2,1.401(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.75
22,2,1.481(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.85
23,2,1.216(s),Adpative_Same_Color_Trial(5-1),6 & 6,0,0,0.5,$1.6
24,2,1.571(s),Control_Test_Trial(5-1),5 & 5,1,0,1,$1.7
25,2,1.21(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$1.8
26,2,1.23(s),Control_Trial(10-2),9 & 8,1,0,1,$1.9
27,2,1.582(s),Control_Same_Color_Trial(10-2),11 & 11,1,0,1,$2
28,2,0.951(s),Control_Trial(10-2),8 & 9,1,0,1,$2.1
29,2,1.419(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$2.2
30,2,1.353(s),Adpative_Test_Trial(5-1),5 & 5,1,0,1,$2.3
31,3,1.649(s),Adpative_Same_Color_Trial(6-1),7 & 7,1,0,1,$2.4
32,3,1.242(s),Adpative_Trial(6-1),6 & 7,1,0,1,$2.5
33,3,0.991(s),Adpative_Trial(6-1),6 & 5,1,0,1,$2.6
34,3,0.868(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$2.7
35,3,1.224(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$2.45
36,3,1.012(s),Control_Trial(10-2),8 & 9,1,0,1,$2.55
37,3,1.591(s),Control_Trial(10-2),10 & 11,1,0,1,$2.65
38,3,0.934(s),Control_Trial(10-2),11 & 10,1,0,1,$2.75
39,3,1.17(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$2.5
40,3,1.067(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$2.6
41,4,1.136(s),Adpative_Trial(7-1),7 & 8,1,0,1,$2.7
42,4,1.012(s),Adpative_Trial(7-1),8 & 7,1,0,1,$2.8
43,4,1.415(s),Adpative_Same_Color_Trial(7-1),7 & 7,1,0,1,$2.9
44,4,0.895(s),Control_Test_Trial(7-1),7 & 8,1,0,1,$3
45,4,1.389(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$3.1
46,4,1.372(s),Control_Trial(3-2),3 & 2,1,0,1,$3.2
47,4,1.459(s),Control_Trial(3-2),4 & 3,-1,0,0,$2.95
48,4,1.431(s),Control_Trial(3-2),2 & 1,1,0,1,$3.05
49,4,1.495(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$3.15
50,4,1.047(s),Adpative_Test_Trial(7-1),7 & 8,1,0,1,$3.25
51,5,1.02(s),Adpative_Trial(8-1),8 & 7,1,0,1,$3.35
52,5,1.157(s),Adpative_Trial(8-1),7 & 8,1,0,1,$3.45
53,5,1.466(s),Adpative_Trial(8-1),7 & 8,1,0,1,$3.55
54,5,0.935(s),Control_Test_Trial(8-1),9 & 8,1,0,1,$3.65
55,5,1.458(s),Adpative_Test_Trial(3-1),3 & 2,1,0,1,$3.75
56,5,1.354(s),Control_Trial(3-1),4 & 3,1,0,1,$3.85
57,5,1.482(s),Control_Trial(3-1),3 & 2,1,0,1,$3.95
58,5,0.899(s),Control_Trial(3-1),3 & 4,1,0,1,$4.05
59,5,1.428(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$4.15
60,5,0.939(s),Adpative_Test_Trial(8-1),9 & 8,1,0,1,$4.25
61,6,1.588(s),Adpative_Trial(9-1),9 & 8,1,0,1,$4.35
62,6,1.059(s),Adpative_Trial(9-1),8 & 9,1,0,1,$4.45
