Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.105(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.1
2,0,1.192(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.2
3,0,0.908(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.3
4,0,1.856(s),Adpative_Same_Color_Trial(3-1),2 & 2,0,0,0.5,$0.05
5,0,0.955(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.15
6,0,0.944(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.25
7,0,1.499(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.35
8,0,0.828(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.45
9,0,1.152(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.55
10,0,0.938(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.65
11,0,1.004(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.75
12,0,1.143(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.85
13,0,1.146(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.95
14,0,1.306(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.05
15,0,0.903(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.15
16,0,1.289(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.25
17,0,1.305(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.35
18,0,1.449(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.45
19,0,1.391(s),Adpative_Same_Color_Trial(3-1),4 & 4,1,0,1,$1.55
20,0,1.206(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.65
21,0,1.002(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.75
22,0,0.858(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.85
23,0,1.28(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.95
24,0,1.233(s),Adpative_Trial(3-1),3 & 4,-1,0,0,$1.7
25,0,1.624(s),Adpative_Trial(3-1),2 & 3,-1,0,0,$1.45
26,0,0.89(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.55
27,0,1.409(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.65
28,0,0.988(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.75
29,0,0.89(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.85
30,0,0.837(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.95
31,0,1.659(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.05
32,0,0.829(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.15
33,0,1.146(s),Adpative_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$1.9
34,0,1.267(s),Adpative_Same_Color_Trial(3-1),4 & 4,0,0,0.5,$1.65
35,0,0.9(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.75
36,0,1.212(s),Adpative_Trial(3-1),4 & 3,1,0,1,$1.85
37,0,1.307(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.95
38,0,0.849(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.05
39,0,0.996(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.15
40,0,0.985(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.25
41,0,1.211(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.35
42,0,1.015(s),Adpative_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$2.1
43,0,1.154(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.2
44,0,1.148(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.3
45,0,0.931(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.4
46,0,0.857(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$2.5
47,0,0.988(s),Adpative_Test_Trial(10-2),10 & 10,1,0,1,$2.6
48,7,1.429(s),Control_Trial(3-1),3 & 2,1,0,1,$2.7
49,7,0.794(s),Control_Trial(3-1),3 & 4,1,0,1,$2.8
50,7,0.963(s),Control_Trial(3-1),3 & 4,1,0,1,$2.9
51,7,0.829(s),Control_Trial(3-1),4 & 3,1,0,1,$3
52,7,0.895(s),Control_Trial(3-1),2 & 3,1,0,1,$3.1
53,7,1.444(s),Control_Same_Color_Trial(3-1),2 & 2,1,0,1,$3.2
54,7,0.787(s),Control_Trial(3-1),3 & 2,1,0,1,$3.3
55,7,0.656(s),Control_Trial(3-1),3 & 4,1,0,1,$3.4
56,7,0.963(s),Control_Trial(3-1),2 & 3,1,0,1,$3.5
57,7,0.726(s),Control_Trial(3-1),4 & 3,1,0,1,$3.6
58,7,0.987(s),Control_Trial(3-1),3 & 2,1,0,1,$3.7
59,7,1.715(s),Control_Trial(3-1),4 & 3,1,0,1,$3.8
60,7,1.214(s),Control_Trial(3-1),3 & 2,1,0,1,$3.9
61,7,0.747(s),Control_Trial(3-1),3 & 4,1,0,1,$4
62,7,0.955(s),Control_Same_Color_Trial(3-1),4 & 4,0,0,0.5,$3.75
63,7,1.039(s),Control_Trial(3-1),3 & 4,1,0,1,$3.85
64,7,0.9(s),Control_Trial(3-1),3 & 4,1,0,1,$3.95
65,7,1.184(s),Control_Same_Color_Trial(3-1),4 & 4,1,0,1,$4.05
66,7,0.744(s),Control_Trial(3-1),3 & 4,1,0,1,$4.15
67,7,0.77(s),Control_Trial(3-1),4 & 3,1,0,1,$4.25
68,7,0.691(s),Control_Trial(3-1),3 & 4,1,0,1,$4.35
69,7,1.014(s),Control_Trial(3-1),3 & 4,1,0,1,$4.45
70,7,0.855(s),Control_Trial(3-1),2 & 3,1,0,1,$4.55
71,7,1.228(s),Control_Trial(3-1),3 & 4,1,0,1,$4.65
72,7,1.245(s),Control_Trial(3-1),3 & 2,1,0,1,$4.75
73,7,0.993(s),Control_Trial(3-1),3 & 2,1,0,1,$4.85
74,7,1.281(s),Control_Trial(3-1),4 & 3,1,0,1,$4.95
75,7,1.086(s),Control_Trial(3-1),3 & 2,1,0,1,$5.05
76,7,1.011(s),Control_Trial(3-1),4 & 3,1,0,1,$5.15
77,7,0.866(s),Control_Trial(3-1),3 & 4,1,0,1,$5.25
78,7,0.998(s),Control_Trial(3-1),3 & 4,1,0,1,$5.35
79,7,0.94(s),Control_Trial(3-1),4 & 3,1,0,1,$5.45
80,7,0.85(s),Control_Trial(3-1),3 & 4,1,0,1,$5.55
81,7,0.981(s),Control_Trial(3-1),3 & 2,1,0,1,$5.65
82,7,0.702(s),Control_Trial(3-1),3 & 4,1,0,1,$5.75
83,7,0.818(s),Control_Trial(3-1),3 & 2,1,0,1,$5.85
84,7,0.763(s),Control_Trial(3-1),3 & 2,1,0,1,$5.95
85,7,0.849(s),Control_Trial(3-1),3 & 2,1,0,1,$6.05
86,7,0.927(s),Control_Trial(3-1),3 & 2,1,0,1,$6.15
87,7,0.853(s),Control_Trial(3-1),3 & 2,1,0,1,$6.25
88,7,1.038(s),Control_Same_Color_Trial(3-1),2 & 2,0,0,0.5,$6
