Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.006(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.1
2,0,0.828(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$0.2
3,0,1.108(s),Adpative_Test_Trial(9-2),10 & 9,1,0,1,$0.3
4,0,1.063(s),Control_Trial(9-2),10 & 9,1,0,1,$0.4
5,0,0.919(s),Control_Test_Trial(9-2),10 & 9,1,0,1,$0.5
6,0,1.428(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$0.6
7,1,0.954(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.7
8,1,0.989(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$0.8
9,1,1.137(s),Adpative_Test_Trial(9-2),11 & 11,1,0,1,$0.9
10,1,1.035(s),Control_Trial(9-2),8 & 9,1,0,1,$1
11,1,1.323(s),Control_Test_Trial(9-2),11 & 11,1,0,1,$1.1
12,1,1.023(s),Adpative_Test_Trial(4-1),4 & 5,1,0,1,$1.2
13,2,1.019(s),Adpative_Trial(5-1),6 & 5,1,0,1,$1.3
14,2,1.212(s),Control_Test_Trial(5-1),6 & 6,0,0,0.5,$1.05
15,2,0.956(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$0.8
16,2,0.9(s),Control_Trial(10-2),11 & 10,1,0,1,$0.9
17,2,1.349(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$0.65
18,2,0.805(s),Adpative_Test_Trial(5-1),6 & 6,0,0,0.5,$0.4
19,3,1.023(s),Adpative_Trial(6-1),6 & 7,1,0,1,$0.5
20,3,1.148(s),Control_Test_Trial(6-1),5 & 6,1,0,1,$0.6
21,3,0.877(s),Adpative_Test_Trial(10-2),11 & 12,0,0,0,$0.35
22,3,1.323(s),Control_Same_Color_Trial(10-2),9 & 9,1,0,1,$0.45
23,3,1.306(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$0.2
