Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.399(s),Adpative_Trial(3-2),5 & 4,1,0,1,$0.1
2,0,1.313(s),Control_Test_Trial(3-2),4 & 5,1,0,1,$0.2
3,0,1.354(s),Adpative_Test_Trial(10-2),10 & 11,1,0,1,$0.3
4,0,1.434(s),Control_Trial(10-2),9 & 10,1,0,1,$0.4
5,0,1.418(s),Control_Test_Trial(10-2),10 & 11,1,0,1,$0.5
6,0,1.28(s),Adpative_Test_Trial(3-2),4 & 5,1,0,1,$0.6
7,1,1.739(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.7
8,1,1.067(s),Control_Test_Trial(4-1),5 & 4,1,0,1,$0.8
9,1,1.938(s),Adpative_Test_Trial(9-2),10 & 11,-1,0,0,$0.55
10,1,1.05(s),Control_Trial(9-2),10 & 11,0,0,0,$0.3
11,1,0.951(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$0.4
12,1,1.018(s),Adpative_Test_Trial(4-1),5 & 4,1,0,1,$0.5
13,2,1.083(s),Adpative_Trial(5-1),5 & 6,1,0,1,$0.6
14,2,1.075(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$0.7
15,2,1.04(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$0.8
16,2,0.819(s),Control_Trial(10-2),11 & 10,1,0,1,$0.9
17,2,0.791(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$1
18,2,1.155(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$1.1
19,3,0.89(s),Adpative_Trial(6-1),6 & 5,1,0,1,$1.2
20,3,0.782(s),Control_Test_Trial(6-1),6 & 5,1,0,1,$1.3
21,3,1.336(s),Adpative_Test_Trial(3-2),1 & 1,0,0,0.5,$1.05
22,3,0.921(s),Control_Trial(3-2),4 & 5,1,0,1,$1.15
23,3,1.809(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$1.25
