Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.657(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.1
2,0,0.91(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$-0.15
3,0,0.899(s),Adpative_Test_Trial(10-2),11 & 11,0,0,0.5,$-0.4
4,0,0.705(s),Control_Trial(10-2),8 & 9,1,0,1,$-0.3
5,0,0.785(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$-0.55
6,0,1.092(s),Adpative_Test_Trial(3-1),3 & 3,0,0,0.5,$-0.8
7,1,0.721(s),Adpative_Same_Color_Trial(4-1),4 & 4,0,0,0.5,$-1.05
8,1,0.58(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$-0.95
9,1,1.14(s),Adpative_Test_Trial(10-2),11 & 12,1,0,1,$-0.85
10,1,0.844(s),Control_Trial(10-2),8 & 9,1,0,1,$-0.75
11,1,1.041(s),Control_Test_Trial(10-2),11 & 12,0,0,0,$-1
12,1,0.796(s),Adpative_Test_Trial(4-1),4 & 5,1,0,1,$-0.9
13,2,0.763(s),Adpative_Trial(5-1),6 & 5,1,0,1,$-0.8
14,2,0.767(s),Control_Test_Trial(5-1),5 & 5,0,0,0.5,$-1.05
15,2,1.043(s),Adpative_Test_Trial(10-2),11 & 12,1,0,1,$-0.95
16,2,0.955(s),Control_Same_Color_Trial(10-2),8 & 8,0,0,0.5,$-1.2
17,2,1.041(s),Control_Test_Trial(10-2),11 & 12,0,0,0,$-1.45
18,2,0.855(s),Adpative_Test_Trial(5-1),5 & 5,0,0,0.5,$-1.7
19,3,0.881(s),Adpative_Trial(6-1),6 & 7,1,0,1,$-1.6
20,3,0.788(s),Control_Test_Trial(6-1),6 & 5,1,0,1,$-1.5
21,3,0.921(s),Adpative_Test_Trial(10-2),11 & 11,0,0,0.5,$-1.75
22,3,0.836(s),Control_Trial(10-2),11 & 10,1,0,1,$-1.65
23,3,0.882(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$-1.9
24,3,2.002(s),Adpative_Test_Trial(6-1),6 & 5,0,1,-1,$-2.9
25,4,0.016(s),Adpative_Same_Color_Trial(7-1),8 & 8,0,0,0.5,$-3.15
26,4,0.888(s),Control_Test_Trial(7-1),6 & 6,0,0,0.5,$-3.4
27,4,1.054(s),Adpative_Test_Trial(4-2),2 & 3,1,0,1,$-3.3
28,4,0.747(s),Control_Trial(4-2),4 & 3,1,0,1,$-3.2
29,4,0.896(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$-3.1
30,4,0.786(s),Adpative_Test_Trial(7-1),6 & 6,0,0,0.5,$-3.35
31,5,0.662(s),Adpative_Trial(8-1),8 & 7,1,0,1,$-3.25
32,5,0.65(s),Control_Test_Trial(8-1),8 & 9,1,0,1,$-3.15
33,5,0.72(s),Adpative_Test_Trial(3-2),2 & 3,1,0,1,$-3.05
34,5,0.688(s),Control_Trial(3-2),4 & 5,1,0,1,$-2.95
35,5,0.8(s),Control_Test_Trial(3-2),2 & 3,1,0,1,$-2.85
36,5,0.796(s),Adpative_Test_Trial(8-1),8 & 9,1,0,1,$-2.75
37,6,0.783(s),Adpative_Trial(9-1),9 & 8,1,0,1,$-2.65
38,6,0.996(s),Control_Test_Trial(9-1),8 & 8,0,0,0.5,$-2.9
39,6,0.81(s),Adpative_Test_Trial(3-1),3 & 4,1,0,1,$-2.8
40,6,0.649(s),Control_Trial(3-1),3 & 4,1,0,1,$-2.7
41,6,0.789(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$-2.6
42,6,1.64(s),Adpative_Test_Trial(9-1),8 & 8,0,0,0.5,$-2.85
43,7,1.136(s),Adpative_Trial(10-1),11 & 10,1,0,1,$-2.75
44,7,0.644(s),Control_Test_Trial(10-1),9 & 10,1,0,1,$-2.65
45,7,0.756(s),Adpative_Test_Trial(4-1),4 & 4,0,0,0.5,$-2.9
46,7,0.76(s),Control_Trial(4-1),5 & 4,1,0,1,$-2.8
47,7,0.774(s),Control_Test_Trial(4-1),4 & 4,0,0,0.5,$-3.05
48,7,0.706(s),Adpative_Test_Trial(10-1),9 & 10,1,0,1,$-2.95
49,8,0.836(s),Adpative_Trial(3-2),3 & 2,0,0,0,$-3.2
50,8,0.76(s),Control_Test_Trial(3-2),5 & 5,0,0,0.5,$-3.45
51,8,0.748(s),Adpative_Test_Trial(9-2),10 & 11,1,0,1,$-3.35
52,8,1.252(s),Control_Same_Color_Trial(9-2),8 & 8,0,0,0.5,$-3.6
53,8,0.733(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$-3.5
54,8,0.778(s),Adpative_Test_Trial(3-2),5 & 5,0,0,0.5,$-3.75
55,9,1.464(s),Adpative_Trial(4-1),4 & 3,1,0,1,$-3.65
56,9,0.707(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$-3.55
