Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.796(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.1
2,0,1.203(s),Control_Test_Trial(3-1),4 & 3,1,0,1,$0.2
3,0,1.238(s),Adpative_Test_Trial(9-2),9 & 10,1,0,1,$0.3
4,0,1.401(s),Control_Same_Color_Trial(9-2),10 & 10,0,0,0.5,$0.05
5,0,1.515(s),Control_Test_Trial(9-2),9 & 10,1,0,1,$0.15
6,0,1.061(s),Adpative_Test_Trial(3-1),4 & 3,1,0,1,$0.25
7,1,1.041(s),Adpative_Trial(4-2),4 & 3,1,0,1,$0.35
8,1,0.871(s),Control_Test_Trial(4-2),6 & 5,1,0,1,$0.45
9,1,1.365(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$0.55
10,1,1.078(s),Control_Trial(10-2),10 & 9,1,0,1,$0.65
11,1,1.54(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$0.75
12,1,1.348(s),Adpative_Test_Trial(4-2),6 & 5,1,0,1,$0.85
13,2,1.203(s),Adpative_Trial(5-1),5 & 4,1,0,1,$0.95
14,2,1.113(s),Control_Test_Trial(5-1),6 & 5,1,0,1,$1.05
15,2,1.116(s),Adpative_Test_Trial(10-2),12 & 12,0,0,0.5,$0.8
16,2,1.201(s),Control_Trial(10-2),11 & 10,1,0,1,$0.9
17,2,1.358(s),Control_Test_Trial(10-2),12 & 12,0,0,0.5,$0.65
18,2,1.351(s),Adpative_Test_Trial(5-1),6 & 5,1,0,1,$0.75
19,3,1.62(s),Adpative_Trial(6-1),5 & 6,1,0,1,$0.85
20,3,1.178(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$0.95
21,3,1.436(s),Adpative_Test_Trial(10-2),11 & 12,0,0,0,$0.7
22,3,0.929(s),Control_Trial(10-2),9 & 8,1,0,1,$0.8
23,3,1.487(s),Control_Test_Trial(10-2),11 & 12,1,0,1,$0.9
24,3,1.743(s),Adpative_Test_Trial(6-1),6 & 7,-1,0,0,$0.65
25,4,1.227(s),Adpative_Trial(7-1),7 & 6,1,0,1,$0.75
26,4,0.936(s),Control_Test_Trial(7-1),6 & 7,1,0,1,$0.85
27,4,1.434(s),Adpative_Test_Trial(3-2),2 & 2,1,0,1,$0.95
28,4,1.359(s),Control_Trial(3-2),4 & 3,1,0,1,$1.05
29,4,1.188(s),Control_Test_Trial(3-2),2 & 2,1,0,1,$1.15
30,4,1.151(s),Adpative_Test_Trial(7-1),6 & 7,1,0,1,$1.25
31,5,1.679(s),Adpative_Trial(8-1),8 & 7,1,0,1,$1.35
32,5,1.307(s),Control_Test_Trial(8-1),9 & 9,0,0,0.5,$1.1
33,5,1.318(s),Adpative_Test_Trial(3-2),2 & 3,0,0,0,$0.85
34,5,1.498(s),Control_Trial(3-2),3 & 2,1,0,1,$0.95
35,5,1.064(s),Control_Test_Trial(3-2),2 & 3,1,0,1,$1.05
36,5,1.618(s),Adpative_Test_Trial(8-1),9 & 9,1,0,1,$1.15
37,6,1.477(s),Adpative_Trial(9-1),9 & 10,1,0,1,$1.25
38,6,1.304(s),Control_Test_Trial(9-1),8 & 8,0,0,0.5,$1
39,6,1.722(s),Adpative_Test_Trial(4-2),4 & 3,1,0,1,$1.1
40,6,1.471(s),Control_Trial(4-2),6 & 5,1,0,1,$1.2
41,6,1.294(s),Control_Test_Trial(4-2),4 & 3,1,0,1,$1.3
42,6,1.82(s),Adpative_Test_Trial(9-1),8 & 8,1,0,1,$1.4
43,7,1.605(s),Adpative_Trial(10-2),10 & 11,1,0,1,$1.5
44,7,2.002(s),Control_Test_Trial(10-2),9 & 9,0,1,-1,$0.5
45,7,2.002(s),Adpative_Test_Trial(3-1),3 & 3,0,1,-1,$-0.5
46,7,1.215(s),Control_Trial(3-1),3 & 2,1,0,1,$-0.4
47,7,1.689(s),Control_Test_Trial(3-1),3 & 3,1,0,1,$-0.3
48,7,1.662(s),Adpative_Test_Trial(10-2),9 & 9,1,0,1,$-0.2
49,8,0.968(s),Adpative_Trial(3-2),2 & 1,1,0,1,$-0.099999999999999
50,8,1.444(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$6.3837823915947E-16
51,8,1.39(s),Adpative_Test_Trial(10-2),11 & 11,0,0,0.5,$-0.25
52,8,1.555(s),Control_Same_Color_Trial(10-2),8 & 8,0,0,0.5,$-0.5
53,8,1.667(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$-0.75
