Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.209(s),Adpative_Trial(3-2),1 & 2,1,0,1,$0.1
2,0,1.134(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$0.2
3,0,1.369(s),Adpative_Test_Trial(10-2),11 & 12,0,0,0,$-0.05
4,0,1.185(s),Control_Trial(10-2),10 & 9,1,0,1,$0.05
5,0,1.265(s),Control_Test_Trial(10-2),11 & 12,1,0,1,$0.15
6,0,1.825(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$0.25
7,1,1.677(s),Adpative_Same_Color_Trial(4-2),6 & 6,0,0,0.5,$0
8,1,1.158(s),Control_Test_Trial(4-2),5 & 6,1,0,1,$0.1
9,1,1.554(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$0.2
10,1,1.333(s),Control_Trial(10-2),11 & 10,1,0,1,$0.3
11,1,1.312(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$0.4
12,1,1.519(s),Adpative_Test_Trial(4-2),5 & 6,1,0,1,$0.5
13,2,1.519(s),Adpative_Trial(5-1),5 & 4,1,0,1,$0.6
14,2,1.726(s),Control_Test_Trial(5-1),5 & 5,0,0,0.5,$0.35
15,2,1.727(s),Adpative_Test_Trial(10-2),12 & 11,0,0,0,$0.1
16,2,1.658(s),Control_Trial(10-2),9 & 8,1,0,1,$0.2
17,2,1.545(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$0.3
18,2,1.681(s),Adpative_Test_Trial(5-1),5 & 5,1,0,1,$0.4
19,3,1.606(s),Adpative_Trial(6-1),5 & 6,1,0,1,$0.5
20,3,1.386(s),Control_Test_Trial(6-1),5 & 6,1,0,1,$0.6
21,3,1.571(s),Adpative_Test_Trial(4-2),2 & 3,1,0,1,$0.7
22,3,1.469(s),Control_Trial(4-2),2 & 3,1,0,1,$0.8
23,3,1.52(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$0.9
24,3,1.168(s),Adpative_Test_Trial(6-1),5 & 6,0,0,0,$0.65
25,4,1.649(s),Adpative_Trial(7-1),6 & 7,1,0,1,$0.75
26,4,1.225(s),Control_Test_Trial(7-1),8 & 7,1,0,1,$0.85
27,4,1.367(s),Adpative_Test_Trial(3-2),1 & 2,1,0,1,$0.95
28,4,1.29(s),Control_Trial(3-2),5 & 4,1,0,1,$1.05
29,4,1.55(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$1.15
30,4,1.146(s),Adpative_Test_Trial(7-1),8 & 7,1,0,1,$1.25
31,5,1.548(s),Adpative_Same_Color_Trial(8-1),9 & 9,0,0,0.5,$1
32,5,1.633(s),Control_Test_Trial(8-1),8 & 9,1,0,1,$1.1
33,5,1.659(s),Adpative_Test_Trial(4-2),2 & 3,1,0,1,$1.2
34,5,1.446(s),Control_Trial(4-2),2 & 3,1,0,1,$1.3
35,5,1.458(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$1.4
36,5,1.361(s),Adpative_Test_Trial(8-1),8 & 9,1,0,1,$1.5
37,6,1.626(s),Adpative_Trial(9-1),9 & 10,1,0,1,$1.6
38,6,1.615(s),Control_Test_Trial(9-1),8 & 9,1,0,1,$1.7
39,6,1.624(s),Adpative_Test_Trial(3-2),1 & 1,1,0,1,$1.8
40,6,1.537(s),Control_Trial(3-2),2 & 3,1,0,1,$1.9
41,6,1.631(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$2
42,6,1.402(s),Adpative_Test_Trial(9-1),8 & 9,1,0,1,$2.1
43,7,1.781(s),Adpative_Trial(10-1),10 & 11,0,0,0,$1.85
44,7,1.425(s),Control_Test_Trial(10-1),11 & 10,1,0,1,$1.95
45,7,1.754(s),Adpative_Test_Trial(4-2),3 & 3,0,0,0.5,$1.7
46,7,1.161(s),Control_Trial(4-2),5 & 6,1,0,1,$1.8
47,7,1.619(s),Control_Test_Trial(4-2),3 & 3,0,0,0.5,$1.55
48,7,1.566(s),Adpative_Test_Trial(10-1),11 & 10,1,0,1,$1.65
49,8,1.804(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.75
50,8,1.453(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$1.85
51,8,1.063(s),Adpative_Test_Trial(10-1),10 & 11,1,0,1,$1.95
52,8,1.607(s),Control_Same_Color_Trial(10-1),9 & 9,0,0,0.5,$1.7
53,8,1.55(s),Control_Test_Trial(10-1),10 & 11,1,0,1,$1.8
54,8,1.485(s),Adpative_Test_Trial(3-1),3 & 2,1,0,1,$1.9
55,9,1.249(s),Adpative_Trial(4-2),3 & 4,1,0,1,$2
56,9,1.762(s),Control_Test_Trial(4-2),3 & 4,1,0,1,$2.1
57,9,1.691(s),Adpative_Test_Trial(10-2),12 & 11,0,0,0,$1.85
58,9,1.613(s),Control_Trial(10-2),11 & 10,1,0,1,$1.95
59,9,1.78(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$2.05
60,9,1.626(s),Adpative_Test_Trial(4-2),3 & 4,1,0,1,$2.15
61,10,1.757(s),Adpative_Trial(5-1),4 & 5,1,0,1,$2.25
62,10,1.699(s),Control_Test_Trial(5-1),5 & 5,0,0,0.5,$2
63,10,1.667(s),Adpative_Test_Trial(10-2),12 & 11,0,0,0,$1.75
64,10,1.316(s),Control_Trial(10-2),9 & 8,1,0,1,$1.85
65,10,1.308(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$1.95
66,10,1.684(s),Adpative_Test_Trial(5-1),5 & 5,1,0,1,$2.05
67,11,1.601(s),Adpative_Trial(6-1),5 & 6,1,0,1,$2.15
68,11,1.132(s),Control_Test_Trial(6-1),6 & 5,1,0,1,$2.25
69,11,1.288(s),Adpative_Test_Trial(3-2),1 & 2,1,0,1,$2.35
