Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,4,2.771(s),Control_Same_Color_Trial(3-2),3 & 3,0,0,0.5,$-0.25
2,4,1.19(s),Control_Trial(3-2),2 & 3,1,0,1,$-0.15
3,4,1.111(s),Control_Trial(3-2),4 & 5,1,0,1,$-0.05
4,4,1.045(s),Control_Trial(3-2),4 & 5,1,0,1,$0.05
5,4,1.497(s),Control_Trial(3-2),4 & 3,1,0,1,$0.15
6,4,1.755(s),Control_Trial(3-2),2 & 1,1,0,1,$0.25
7,4,2.309(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$0
8,4,1.508(s),Control_Trial(3-2),2 & 1,1,0,1,$0.1
9,4,1.901(s),Control_Trial(3-2),2 & 3,1,0,1,$0.2
10,4,3.014(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$-0.05
11,4,2.382(s),Control_Trial(3-2),4 & 3,1,0,1,$0.05
12,4,1.995(s),Control_Trial(3-2),4 & 3,1,0,1,$0.15
13,4,2.209(s),Control_Trial(3-2),2 & 1,1,0,1,$0.25
14,4,2.054(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$0
15,4,2.105(s),Control_Trial(3-2),2 & 3,1,0,1,$0.1
16,4,1.72(s),Control_Trial(3-2),3 & 4,1,0,1,$0.2
17,4,1.557(s),Control_Trial(3-2),4 & 5,1,0,1,$0.3
18,4,1.777(s),Control_Trial(3-2),4 & 3,1,0,1,$0.4
19,4,1.638(s),Control_Trial(3-2),2 & 3,1,0,1,$0.5
20,4,1.759(s),Control_Trial(3-2),3 & 2,1,0,1,$0.6
21,4,1.511(s),Control_Trial(3-2),4 & 5,1,0,1,$0.7
22,4,1.684(s),Control_Trial(3-2),5 & 4,1,0,1,$0.8
23,4,1.424(s),Control_Trial(3-2),2 & 3,1,0,1,$0.9
24,4,1.646(s),Control_Trial(3-2),2 & 1,1,0,1,$1
25,4,1.683(s),Control_Trial(3-2),3 & 2,1,0,1,$1.1
26,4,2.005(s),Control_Trial(3-2),2 & 3,1,0,1,$1.2
27,4,1.58(s),Control_Trial(3-2),1 & 2,1,0,1,$1.3
28,4,1.749(s),Control_Trial(3-2),3 & 2,1,0,1,$1.4
29,4,1.868(s),Control_Trial(3-2),4 & 3,1,0,1,$1.5
30,4,1.705(s),Control_Trial(3-2),2 & 1,1,0,1,$1.6
31,4,2.579(s),Control_Trial(3-2),4 & 5,1,0,1,$1.7
32,4,2.652(s),Control_Trial(3-2),2 & 1,1,0,1,$1.8
33,4,1.698(s),Control_Trial(3-2),2 & 3,1,0,1,$1.9
34,4,1.721(s),Control_Trial(3-2),2 & 1,1,0,1,$2
35,4,1.521(s),Control_Trial(3-2),4 & 5,1,0,1,$2.1
36,4,2.291(s),Control_Trial(3-2),2 & 1,1,0,1,$2.2
37,4,2.018(s),Control_Trial(3-2),4 & 3,1,0,1,$2.3
38,4,1.931(s),Control_Trial(3-2),3 & 2,1,0,1,$2.4
39,4,1.574(s),Control_Trial(3-2),3 & 2,1,0,1,$2.5
40,4,1.339(s),Control_Trial(3-2),2 & 1,1,0,1,$2.6
41,4,3.88(s),Control_Same_Color_Trial(3-2),3 & 3,0,0,0.5,$2.35
42,4,1.776(s),Control_Trial(3-2),2 & 3,1,0,1,$2.45
43,4,1.706(s),Control_Trial(3-2),4 & 3,1,0,1,$2.55
44,4,1.499(s),Control_Trial(3-2),1 & 2,1,0,1,$2.65
45,4,1.275(s),Control_Trial(3-2),2 & 1,1,0,1,$2.75
46,4,3.698(s),Control_Test_Trial(3-2),2 & 2,0,0,0.5,$2.5
47,4,1.566(s),Adpative_Test_Trial(7-1),7 & 6,1,0,1,$2.6
