session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,time_stamp,seconds_on_page,subsession_pk,auto_submitted
1,35,p2w6yucs,5,wordscra,Task,1544541247,227,1,False
1,35,p2w6yucs,6,postexp,Risk,1544541261,14,1,False
1,35,p2w6yucs,7,postexp,Pref1,1544541305,44,1,False
1,35,p2w6yucs,8,postexp,Pref2,1544541331,26,1,False
1,35,p2w6yucs,9,postexp,Demographics,1544541386,55,1,False
1,35,p2w6yucs,10,postexp,ResultsTask,1544541395,9,1,False
1,36,banttp1l,1,tt,Instructions,1544541377,164,1,False
1,36,banttp1l,2,tt,Task,1544541415,38,1,False
1,36,banttp1l,3,tt,BeliefInstructions,1544541436,21,1,False
1,36,banttp1l,4,tt,Beliefs,1544541471,35,1,False
1,36,banttp1l,5,wordscra,Task,1544541549,78,1,False
1,36,banttp1l,6,postexp,Risk,1544541559,10,1,False
1,36,banttp1l,7,postexp,Pref1,1544541596,37,1,False
1,36,banttp1l,8,postexp,Pref2,1544541621,25,1,False
1,36,banttp1l,9,postexp,Demographics,1544541733,112,1,False
1,36,banttp1l,10,postexp,ResultsTask,1544541743,10,1,False
1,37,j3d25fe1,1,tt,Instructions,1544542233,82,1,False
1,37,j3d25fe1,2,tt,Task,1544542281,48,1,False
1,37,j3d25fe1,3,tt,BeliefInstructions,1544542317,36,1,False
1,37,j3d25fe1,4,tt,Beliefs,1544542379,62,1,False
1,37,j3d25fe1,5,wordscra,Task,1544542631,252,1,False
1,37,j3d25fe1,6,postexp,Risk,1544542643,12,1,False
1,37,j3d25fe1,7,postexp,Pref1,1544542720,77,1,False
1,37,j3d25fe1,8,postexp,Pref2,1544542760,40,1,False
1,37,j3d25fe1,9,postexp,Demographics,1544542814,54,1,False
1,37,j3d25fe1,10,postexp,ResultsTask,1544542824,10,1,False
1,38,2ck7ugn3,1,tt,Instructions,1544542489,99,1,False
1,38,2ck7ugn3,2,tt,Task,1544542514,25,1,False
1,38,2ck7ugn3,3,tt,BeliefInstructions,1544542527,13,1,False
1,38,2ck7ugn3,4,tt,Beliefs,1544542559,32,1,False
1,38,2ck7ugn3,5,wordscra,Task,1544542646,87,1,False
1,38,2ck7ugn3,6,postexp,Risk,1544542655,9,1,False
1,38,2ck7ugn3,7,postexp,Pref1,1544542695,40,1,False
1,38,2ck7ugn3,8,postexp,Pref2,1544542712,17,1,False
1,38,2ck7ugn3,9,postexp,Demographics,1544542749,37,1,False
1,38,2ck7ugn3,10,postexp,ResultsTask,1544542756,7,1,False
1,40,v56ercrs,1,tt,Instructions,1544542544,64,1,False
1,40,v56ercrs,2,tt,Task,1544542578,34,1,False
1,40,v56ercrs,3,tt,BeliefInstructions,1544542590,12,1,False
1,40,v56ercrs,4,tt,Beliefs,1544542643,53,1,False
1,40,v56ercrs,5,wordscra,Task,1544542710,67,1,False
1,40,v56ercrs,6,postexp,Risk,1544542721,11,1,False
1,40,v56ercrs,7,postexp,Pref1,1544542766,45,1,False
1,40,v56ercrs,8,postexp,Pref2,1544542794,28,1,False
1,40,v56ercrs,9,postexp,Demographics,1544542890,96,1,False
1,40,v56ercrs,10,postexp,ResultsTask,1544542903,13,1,False
1,41,9mmj47ji,1,tt,Instructions,1544542866,92,1,False
1,41,9mmj47ji,2,tt,Task,1544542899,33,1,False
1,41,9mmj47ji,3,tt,BeliefInstructions,1544542909,10,1,False
1,41,9mmj47ji,4,tt,Beliefs,1544542955,46,1,False
1,41,9mmj47ji,5,wordscra,Task,1544543001,46,1,False
1,41,9mmj47ji,6,postexp,Risk,1544543014,13,1,False
1,41,9mmj47ji,7,postexp,Pref1,1544543070,56,1,False
1,41,9mmj47ji,8,postexp,Pref2,1544543102,32,1,False
1,41,9mmj47ji,9,postexp,Demographics,1544543170,68,1,False
1,41,9mmj47ji,10,postexp,ResultsTask,1544543178,8,1,False
1,42,a2ohdwba,1,tt,Instructions,1544543610,56,1,False
1,42,a2ohdwba,2,tt,Task,1544543666,56,1,False
1,42,a2ohdwba,3,tt,BeliefInstructions,1544543676,10,1,False
1,42,a2ohdwba,4,tt,Beliefs,1544543731,55,1,False
1,42,a2ohdwba,5,wordscra,Task,1544543792,61,1,False
1,42,a2ohdwba,6,postexp,Risk,1544543802,10,1,False
1,42,a2ohdwba,7,postexp,Pref1,1544543860,58,1,False
1,42,a2ohdwba,8,postexp,Pref2,1544543885,25,1,False
1,42,a2ohdwba,9,postexp,Demographics,1544543946,61,1,False
1,42,a2ohdwba,10,postexp,ResultsTask,1544543956,10,1,False
1,44,4xxgppk3,1,tt,Instructions,1544544551,154,1,False
