Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.783(s),Adpative_Trial(3-2),3 & 2,1,0,1,$0.1
2,0,1.738(s),Adpative_Trial(3-2),2 & 1,1,0,1,$0.2
3,0,0.859(s),Adpative_Trial(3-2),4 & 3,1,0,1,$0.3
4,0,1.118(s),Adpative_Trial(3-2),3 & 2,1,0,1,$0.4
5,0,1.505(s),Adpative_Trial(3-2),3 & 2,-1,0,0,$0.15
6,0,0.906(s),Adpative_Trial(3-2),3 & 2,1,0,1,$0.25
7,0,0.978(s),Adpative_Same_Color_Trial(3-2),1 & 1,1,0,1,$0.35
8,0,0.883(s),Adpative_Trial(3-2),4 & 3,1,0,1,$0.45
9,0,0.787(s),Adpative_Trial(3-2),3 & 4,1,0,1,$0.55
10,0,0.938(s),Adpative_Trial(3-2),3 & 2,1,0,1,$0.65
11,0,0.81(s),Adpative_Trial(3-2),4 & 5,1,0,1,$0.75
12,0,0.905(s),Adpative_Trial(3-2),4 & 5,-1,0,0,$0.5
13,0,0.894(s),Adpative_Trial(3-2),2 & 3,1,0,1,$0.6
14,0,0.863(s),Adpative_Same_Color_Trial(3-2),3 & 3,0,0,0.5,$0.35
15,0,0.859(s),Adpative_Trial(3-2),4 & 5,1,0,1,$0.45
16,0,0.903(s),Adpative_Trial(3-2),2 & 1,1,0,1,$0.55
17,0,1.02(s),Adpative_Trial(3-2),2 & 1,1,0,1,$0.65
18,0,0.998(s),Adpative_Trial(3-2),4 & 3,1,0,1,$0.75
19,0,0.884(s),Adpative_Trial(3-2),5 & 4,1,0,1,$0.85
20,0,0.978(s),Adpative_Trial(3-2),4 & 3,1,0,1,$0.95
21,0,0.982(s),Adpative_Trial(3-2),2 & 1,-1,0,0,$0.7
22,0,0.914(s),Adpative_Trial(3-2),2 & 3,1,0,1,$0.8
23,0,1.048(s),Adpative_Trial(3-2),4 & 5,1,0,1,$0.9
24,0,1.016(s),Adpative_Same_Color_Trial(3-2),1 & 1,1,0,1,$1
25,0,0.862(s),Adpative_Trial(3-2),2 & 1,1,0,1,$1.1
26,0,0.843(s),Adpative_Trial(3-2),2 & 1,1,0,1,$1.2
27,0,0.915(s),Adpative_Same_Color_Trial(3-2),4 & 4,1,0,1,$1.3
28,0,0.929(s),Adpative_Trial(3-2),2 & 1,1,0,1,$1.4
29,0,0.886(s),Adpative_Trial(3-2),5 & 4,1,0,1,$1.5
30,0,0.952(s),Adpative_Trial(3-2),4 & 5,1,0,1,$1.6
31,0,0.965(s),Adpative_Trial(3-2),3 & 2,1,0,1,$1.7
32,0,0.868(s),Adpative_Trial(3-2),3 & 4,1,0,1,$1.8
33,0,1.02(s),Adpative_Trial(3-2),1 & 2,1,0,1,$1.9
34,0,0.89(s),Adpative_Trial(3-2),4 & 3,1,0,1,$2
35,0,0.987(s),Adpative_Trial(3-2),5 & 4,1,0,1,$2.1
36,0,0.908(s),Adpative_Trial(3-2),4 & 5,1,0,1,$2.2
37,0,0.923(s),Adpative_Trial(3-2),3 & 4,1,0,1,$2.3
38,0,0.956(s),Adpative_Trial(3-2),2 & 1,1,0,1,$2.4
39,0,1.012(s),Adpative_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$2.15
40,0,1.002(s),Adpative_Trial(3-2),2 & 1,1,0,1,$2.25
41,0,1.088(s),Adpative_Trial(3-2),1 & 2,1,0,1,$2.35
42,0,1.021(s),Adpative_Trial(3-2),4 & 5,1,0,1,$2.45
43,0,1.02(s),Adpative_Trial(3-2),4 & 5,1,0,1,$2.55
44,0,0.97(s),Adpative_Trial(3-2),5 & 4,1,0,1,$2.65
45,0,0.996(s),Adpative_Trial(3-2),4 & 5,1,0,1,$2.75
46,0,1.071(s),Control_Test_Trial(3-2),3 & 4,1,0,1,$2.85
47,0,1.076(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$2.6
48,4,1.018(s),Control_Trial(3-2),1 & 2,1,0,1,$2.7
49,4,0.987(s),Control_Trial(3-2),3 & 4,1,0,1,$2.8
50,4,1.061(s),Control_Trial(3-2),4 & 5,1,0,1,$2.9
51,4,1.101(s),Control_Trial(3-2),4 & 5,1,0,1,$3
52,4,0.896(s),Control_Trial(3-2),4 & 5,-1,0,0,$2.75
53,4,0.953(s),Control_Trial(3-2),1 & 2,1,0,1,$2.85
54,4,1.184(s),Control_Trial(3-2),4 & 3,1,0,1,$2.95
55,4,0.96(s),Control_Trial(3-2),5 & 4,1,0,1,$3.05
56,4,0.884(s),Control_Trial(3-2),3 & 4,1,0,1,$3.15
57,4,0.908(s),Control_Trial(3-2),5 & 4,1,0,1,$3.25
58,4,1.483(s),Control_Trial(3-2),2 & 1,1,0,1,$3.35
59,4,1.122(s),Control_Trial(3-2),4 & 5,1,0,1,$3.45
60,4,1.02(s),Control_Trial(3-2),4 & 3,1,0,1,$3.55
61,4,1.286(s),Control_Trial(3-2),4 & 3,1,0,1,$3.65
62,4,1.428(s),Control_Trial(3-2),2 & 1,1,0,1,$3.75
63,4,0.852(s),Control_Trial(3-2),4 & 5,1,0,1,$3.85
64,4,1.088(s),Control_Trial(3-2),1 & 2,-1,0,0,$3.6
65,4,0.818(s),Control_Trial(3-2),3 & 2,1,0,1,$3.7
66,4,1.222(s),Control_Same_Color_Trial(3-2),1 & 1,1,0,1,$3.8
67,4,0.963(s),Control_Trial(3-2),4 & 3,1,0,1,$3.9
68,4,0.849(s),Control_Trial(3-2),2 & 3,1,0,1,$4
69,4,0.98(s),Control_Trial(3-2),4 & 5,1,0,1,$4.1
70,4,1.098(s),Control_Trial(3-2),4 & 5,-1,0,0,$3.85
71,4,1.132(s),Control_Trial(3-2),1 & 2,1,0,1,$3.95
72,4,0.996(s),Control_Trial(3-2),3 & 2,1,0,1,$4.05
73,4,1.057(s),Control_Trial(3-2),4 & 5,-1,0,0,$3.8
74,4,0.857(s),Control_Trial(3-2),5 & 4,1,0,1,$3.9
75,4,1.06(s),Control_Trial(3-2),1 & 2,1,0,1,$4
76,4,1.006(s),Control_Trial(3-2),2 & 1,1,0,1,$4.1
77,4,1.042(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$3.85
78,4,1.094(s),Control_Trial(3-2),4 & 5,1,0,1,$3.95
79,4,1.174(s),Control_Trial(3-2),3 & 4,-1,0,0,$3.7
80,4,1.067(s),Control_Trial(3-2),2 & 1,1,0,1,$3.8
81,4,1.154(s),Control_Same_Color_Trial(3-2),5 & 5,1,0,1,$3.9
82,4,1.134(s),Control_Same_Color_Trial(3-2),5 & 5,1,0,1,$4
83,4,1.325(s),Control_Trial(3-2),2 & 1,1,0,1,$4.1
84,4,0.981(s),Control_Trial(3-2),4 & 3,1,0,1,$4.2
85,4,1.155(s),Control_Trial(3-2),3 & 4,1,0,1,$4.3
86,4,1.095(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$4.4
87,4,1.275(s),Control_Trial(3-2),5 & 4,1,0,1,$4.5
88,4,0.899(s),Control_Trial(3-2),3 & 2,1,0,1,$4.6
89,4,1.13(s),Control_Trial(3-2),2 & 1,1,0,1,$4.7
90,4,1.085(s),Control_Trial(3-2),3 & 2,1,0,1,$4.8
91,4,1.191(s),Control_Trial(3-2),4 & 5,1,0,1,$4.9
92,4,1.109(s),Control_Trial(3-2),3 & 2,1,0,1,$5
93,4,1.251(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$5.1
94,4,1.418(s),Adpative_Test_Trial(7-1),7 & 8,1,0,1,$5.2
95,6,1.184(s),Control_Trial(3-2),4 & 5,-1,0,0,$4.95
96,6,1.081(s),Control_Trial(3-2),2 & 3,1,0,1,$5.05
97,6,1.541(s),Control_Trial(3-2),4 & 5,-1,0,0,$4.8
98,6,0.894(s),Control_Trial(3-2),3 & 2,1,0,1,$4.9
99,6,1.339(s),Control_Trial(3-2),4 & 5,1,0,1,$5
100,6,1.094(s),Control_Same_Color_Trial(3-2),4 & 4,1,0,1,$5.1
101,6,1.115(s),Control_Trial(3-2),4 & 5,1,0,1,$5.2
102,6,1.299(s),Control_Trial(3-2),2 & 1,1,0,1,$5.3
103,6,1.133(s),Control_Trial(3-2),2 & 1,0,0,0,$5.05
104,6,1.076(s),Control_Trial(3-2),3 & 2,1,0,1,$5.15
105,6,1.131(s),Control_Trial(3-2),2 & 1,1,0,1,$5.25
106,6,1.402(s),Control_Trial(3-2),2 & 1,1,0,1,$5.35
107,6,1.34(s),Control_Trial(3-2),3 & 2,-1,0,0,$5.1
108,6,1.332(s),Control_Trial(3-2),3 & 4,1,0,1,$5.2
109,6,1.272(s),Control_Trial(3-2),4 & 5,1,0,1,$5.3
110,6,1.125(s),Control_Trial(3-2),2 & 1,1,0,1,$5.4
111,6,1.355(s),Control_Trial(3-2),1 & 2,1,0,1,$5.5
112,6,1.508(s),Control_Trial(3-2),2 & 3,1,0,1,$5.6
113,6,1.189(s),Control_Trial(3-2),3 & 2,1,0,1,$5.7
114,6,0.912(s),Control_Trial(3-2),5 & 4,1,0,1,$5.8
115,6,1.194(s),Control_Trial(3-2),4 & 5,1,0,1,$5.9
116,6,1.194(s),Control_Trial(3-2),3 & 4,1,0,1,$6
117,6,1.14(s),Control_Trial(3-2),3 & 4,-1,0,0,$5.75
118,6,1.331(s),Control_Trial(3-2),5 & 4,1,0,1,$5.85
119,6,1.229(s),Control_Trial(3-2),4 & 5,1,0,1,$5.95
120,6,1.077(s),Control_Trial(3-2),2 & 1,1,0,1,$6.05
121,6,1.279(s),Control_Trial(3-2),2 & 1,1,0,1,$6.15
