Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.962(s),Adpative_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$-0.25
2,0,1.127(s),Adpative_Trial(3-1),2 & 3,1,0,1,$-0.15
3,0,1.252(s),Adpative_Trial(3-1),3 & 4,1,0,1,$-0.05
4,0,1.526(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.05
5,0,1.373(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.15
6,0,1.537(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.25
7,0,0.787(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.35
8,0,1.192(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.45
9,0,1.189(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.55
10,0,1.254(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.65
11,0,0.868(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.75
12,0,1.107(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.85
13,0,1.308(s),Adpative_Trial(3-1),4 & 3,-1,0,0,$0.6
14,0,0.98(s),Adpative_Trial(3-1),4 & 3,1,0,1,$0.7
15,0,1.438(s),Adpative_Same_Color_Trial(3-1),3 & 3,1,0,1,$0.8
16,0,0.748(s),Adpative_Trial(3-1),2 & 3,1,0,1,$0.9
17,0,1.22(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1
18,0,0.836(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.1
19,0,1.236(s),Adpative_Trial(3-1),4 & 3,-1,0,0,$0.85
20,0,1.186(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.95
21,0,0.713(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.05
22,0,1.075(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.15
23,0,0.834(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.25
24,0,0.91(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.35
25,0,0.917(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.45
26,0,0.954(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.55
27,0,0.737(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.65
28,0,0.954(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.75
29,0,1.837(s),Adpative_Same_Color_Trial(3-1),3 & 3,1,0,1,$1.85
30,0,0.769(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.95
31,0,0.918(s),Adpative_Trial(3-1),4 & 3,1,0,1,$2.05
32,0,0.849(s),Adpative_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$1.8
33,0,0.938(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.9
34,0,1.379(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$2
35,0,0.752(s),Adpative_Trial(3-1),2 & 3,1,0,1,$2.1
36,0,0.81(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.2
37,0,0.85(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.3
38,0,0.943(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.4
39,0,0.756(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.5
40,0,0.956(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.6
41,0,0.881(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.7
42,0,0.739(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.8
43,0,0.938(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.9
44,0,0.701(s),Adpative_Trial(3-1),3 & 2,1,0,1,$3
45,0,0.645(s),Adpative_Trial(3-1),3 & 2,1,0,1,$3.1
46,0,0.745(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$3.2
47,0,1.503(s),Adpative_Test_Trial(9-2),10 & 10,1,0,1,$3.3
48,7,1.075(s),Control_Trial(3-2),3 & 4,1,0,1,$3.4
49,7,0.793(s),Control_Trial(3-2),2 & 3,1,0,1,$3.5
50,7,1.084(s),Control_Trial(3-2),2 & 1,1,0,1,$3.6
51,7,0.756(s),Control_Trial(3-2),1 & 2,1,0,1,$3.7
