Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,6,0.668(s),Control_Trial(3-2),1 & 2,1,0,1,$0.1
2,6,0.718(s),Control_Trial(3-2),4 & 3,1,0,1,$0.2
3,6,0.989(s),Control_Trial(3-2),4 & 3,1,0,1,$0.3
4,6,1.072(s),Control_Trial(3-2),2 & 1,1,0,1,$0.4
5,6,0.66(s),Control_Trial(3-2),4 & 5,1,0,1,$0.5
6,6,0.866(s),Control_Trial(3-2),4 & 3,1,0,1,$0.6
7,6,1.539(s),Control_Same_Color_Trial(3-2),1 & 1,0,0,0.5,$0.35
8,6,1.127(s),Control_Trial(3-2),5 & 4,1,0,1,$0.45
9,6,1.063(s),Control_Trial(3-2),4 & 5,1,0,1,$0.55
10,6,1.043(s),Control_Trial(3-2),4 & 5,1,0,1,$0.65
11,6,0.936(s),Control_Trial(3-2),4 & 5,1,0,1,$0.75
12,6,0.89(s),Control_Trial(3-2),3 & 2,1,0,1,$0.85
13,6,0.799(s),Control_Trial(3-2),2 & 3,1,0,1,$0.95
14,6,0.833(s),Control_Trial(3-2),1 & 2,1,0,1,$1.05
15,6,0.955(s),Control_Trial(3-2),5 & 4,1,0,1,$1.15
16,6,0.867(s),Control_Trial(3-2),1 & 2,1,0,1,$1.25
17,6,1.047(s),Control_Trial(3-2),4 & 5,1,0,1,$1.35
18,6,0.939(s),Control_Trial(3-2),1 & 2,1,0,1,$1.45
19,6,1.574(s),Control_Same_Color_Trial(3-2),4 & 4,1,0,1,$1.55
20,6,0.817(s),Control_Trial(3-2),2 & 1,1,0,1,$1.65
21,6,0.754(s),Control_Trial(3-2),3 & 4,1,0,1,$1.75
22,6,0.986(s),Control_Trial(3-2),4 & 5,1,0,1,$1.85
23,6,1.171(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$1.6
24,6,0.711(s),Control_Trial(3-2),4 & 5,1,0,1,$1.7
25,6,1.305(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$1.8
26,6,0.995(s),Control_Trial(3-2),3 & 2,1,0,1,$1.9
27,6,0.874(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$1.65
28,6,0.706(s),Control_Trial(3-2),3 & 4,1,0,1,$1.75
29,6,0.748(s),Control_Trial(3-2),2 & 1,1,0,1,$1.85
30,6,0.787(s),Control_Trial(3-2),4 & 5,1,0,1,$1.95
31,6,0.705(s),Control_Trial(3-2),1 & 2,1,0,1,$2.05
32,6,0.625(s),Control_Trial(3-2),2 & 1,1,0,1,$2.15
33,6,0.604(s),Control_Trial(3-2),1 & 2,1,0,1,$2.25
34,6,0.595(s),Control_Trial(3-2),3 & 2,1,0,1,$2.35
