Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.792(s),Adpative_Trial(3-1),4 & 3,1,0,1,$0.1
2,0,1.065(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$0.2
3,0,2.001(s),Adpative_Test_Trial(9-2),10 & 10,0,1,-1,$-0.8
4,0,0.038(s),Control_Trial(9-2),7 & 8,-1,0,0,$-1.05
5,0,1.402(s),Control_Test_Trial(9-2),10 & 10,0,0,0.5,$-1.3
6,0,1.413(s),Adpative_Test_Trial(3-1),3 & 4,1,0,1,$-1.2
7,1,1.172(s),Adpative_Trial(4-1),4 & 3,1,0,1,$-1.1
8,1,1.697(s),Control_Test_Trial(4-1),4 & 3,1,0,1,$-1
9,1,1.486(s),Adpative_Test_Trial(10-1),11 & 11,0,0,0.5,$-1.25
10,1,1.868(s),Control_Same_Color_Trial(10-1),10 & 10,0,0,0.5,$-1.5
11,1,1.825(s),Control_Test_Trial(10-1),11 & 11,1,0,1,$-1.4
12,1,1.714(s),Adpative_Test_Trial(4-1),4 & 3,1,0,1,$-1.3
13,2,1.277(s),Adpative_Trial(5-1),5 & 6,1,0,1,$-1.2
14,2,1.8(s),Control_Test_Trial(5-1),6 & 6,0,0,0.5,$-1.45
15,2,1.578(s),Adpative_Test_Trial(10-2),11 & 12,1,0,1,$-1.35
16,2,1.407(s),Control_Trial(10-2),9 & 10,1,0,1,$-1.25
17,2,1.476(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$-1.5
18,2,1.874(s),Adpative_Test_Trial(5-1),6 & 6,1,0,1,$-1.4
19,3,1.391(s),Adpative_Trial(6-1),6 & 7,1,0,1,$-1.3
20,3,1.258(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$-1.2
21,3,1.675(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$-1.1
22,3,1.433(s),Control_Trial(3-2),4 & 5,1,0,1,$-1
23,3,1.324(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$-0.9
24,3,1.281(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$-0.8
25,4,1.657(s),Adpative_Trial(7-1),8 & 7,1,0,1,$-0.7
26,4,1.42(s),Control_Test_Trial(7-1),7 & 6,1,0,1,$-0.6
27,4,1.217(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$-0.5
28,4,1.238(s),Control_Trial(3-1),3 & 4,1,0,1,$-0.4
29,4,1.444(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$-0.3
30,4,1.631(s),Adpative_Test_Trial(7-1),7 & 6,1,0,1,$-0.2
31,5,1.446(s),Adpative_Trial(8-1),7 & 8,1,0,1,$-0.099999999999999
32,5,1.502(s),Control_Test_Trial(8-1),8 & 9,1,0,1,$6.3837823915947E-16
33,5,1.513(s),Adpative_Test_Trial(3-1),3 & 2,1,0,1,$0.1
34,5,1.154(s),Control_Trial(3-1),3 & 4,1,0,1,$0.2
35,5,0.991(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$0.3
36,5,1.248(s),Adpative_Test_Trial(8-1),8 & 9,1,0,1,$0.4
37,6,1.448(s),Adpative_Trial(9-2),8 & 7,1,0,1,$0.5
38,6,1.434(s),Control_Test_Trial(9-2),8 & 7,1,0,1,$0.6
39,6,1.483(s),Adpative_Test_Trial(4-2),2 & 3,1,0,1,$0.7
40,6,1.393(s),Control_Trial(4-2),3 & 2,1,0,1,$0.8
41,6,1.227(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$0.9
42,6,0.965(s),Adpative_Test_Trial(9-2),8 & 7,1,0,1,$1
43,7,1.492(s),Adpative_Trial(10-1),11 & 10,1,0,1,$1.1
44,7,1.506(s),Control_Test_Trial(10-1),10 & 11,1,0,1,$1.2
45,7,1.285(s),Adpative_Test_Trial(3-2),5 & 4,1,0,1,$1.3
46,7,1.001(s),Control_Trial(3-2),1 & 2,1,0,1,$1.4
47,7,1.009(s),Control_Test_Trial(3-2),5 & 4,1,0,1,$1.5
48,7,1.459(s),Adpative_Test_Trial(10-1),10 & 11,1,0,1,$1.6
49,8,1.266(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.7
50,8,1.417(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$1.8
51,8,1.102(s),Adpative_Test_Trial(9-2),10 & 9,1,0,1,$1.9
52,8,1.217(s),Control_Trial(9-2),11 & 10,1,0,1,$2
53,8,1.297(s),Control_Test_Trial(9-2),10 & 9,1,0,1,$2.1
54,8,1.368(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$2.2
55,9,1.901(s),Adpative_Same_Color_Trial(4-1),4 & 4,0,0,0.5,$1.95
56,9,1.553(s),Control_Test_Trial(4-1),5 & 4,1,0,1,$2.05
57,9,1.203(s),Adpative_Test_Trial(9-2),10 & 11,1,0,1,$2.15
58,9,1.161(s),Control_Trial(9-2),10 & 9,1,0,1,$2.25
59,9,1.405(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$2.35
60,9,1.627(s),Adpative_Test_Trial(4-1),5 & 4,1,0,1,$2.45
61,10,1.438(s),Adpative_Trial(5-1),5 & 4,1,0,1,$2.55
62,10,1.71(s),Control_Test_Trial(5-1),5 & 5,1,0,1,$2.65
63,10,1.651(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$2.4
64,10,1.373(s),Control_Same_Color_Trial(10-2),9 & 9,0,0,0.5,$2.15
65,10,1.742(s),Control_Test_Trial(10-2),11 & 12,0,0,0,$1.9
66,10,2.001(s),Adpative_Test_Trial(5-1),5 & 5,0,1,-1,$0.9
67,11,1.36(s),Adpative_Trial(6-1),6 & 7,1,0,1,$1
68,11,1.421(s),Control_Test_Trial(6-1),7 & 6,1,0,1,$1.1
69,11,1.474(s),Adpative_Test_Trial(3-2),1 & 1,0,0,0.5,$0.85
70,11,1.338(s),Control_Trial(3-2),5 & 4,1,0,1,$0.95
71,11,1.356(s),Control_Test_Trial(3-2),1 & 1,0,0,0.5,$0.7
72,11,1.298(s),Adpative_Test_Trial(6-1),7 & 6,1,0,1,$0.8
73,12,1.555(s),Adpative_Trial(7-1),7 & 6,1,0,1,$0.9
74,12,0.977(s),Control_Test_Trial(7-1),8 & 7,1,0,1,$1
75,12,1.216(s),Adpative_Test_Trial(3-2),1 & 2,1,0,1,$1.1
76,12,1.218(s),Control_Trial(3-2),5 & 4,1,0,1,$1.2
77,12,1.075(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$1.3
78,12,1.058(s),Adpative_Test_Trial(7-1),8 & 7,1,0,1,$1.4
79,13,0.964(s),Adpative_Trial(8-1),8 & 9,1,0,1,$1.5
80,13,1.12(s),Control_Test_Trial(8-1),7 & 8,1,0,1,$1.6
81,13,1.636(s),Adpative_Test_Trial(3-1),3 & 3,0,0,0.5,$1.35
82,13,1.171(s),Control_Trial(3-1),3 & 4,1,0,1,$1.45
83,13,1.339(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$1.2
84,13,1.217(s),Adpative_Test_Trial(8-1),7 & 8,1,0,1,$1.3
85,14,1.144(s),Adpative_Trial(9-1),9 & 8,1,0,1,$1.4
86,14,1.481(s),Control_Test_Trial(9-1),9 & 8,1,0,1,$1.5
87,14,1.307(s),Adpative_Test_Trial(4-1),3 & 4,1,0,1,$1.6
88,14,1.331(s),Control_Trial(4-1),5 & 4,1,0,1,$1.7
89,14,1.379(s),Control_Test_Trial(4-1),3 & 4,1,0,1,$1.8
90,14,1.248(s),Adpative_Test_Trial(9-1),9 & 8,1,0,1,$1.9
91,15,1.666(s),Adpative_Trial(10-2),11 & 10,-1,0,0,$1.65
92,15,1.259(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$1.4
93,15,1.096(s),Adpative_Test_Trial(4-2),3 & 2,1,0,1,$1.5
94,15,1.333(s),Control_Trial(4-2),6 & 5,1,0,1,$1.6
95,15,1.344(s),Control_Test_Trial(4-2),3 & 2,-1,0,0,$1.35
