Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.745(s),Adpative_Trial(3-2),5 & 4,1,0,1,$0.1
2,0,0.853(s),Control_Test_Trial(3-2),3 & 4,1,0,1,$0.2
3,0,0.997(s),Adpative_Test_Trial(10-2),11 & 10,1,0,1,$0.3
4,0,1.131(s),Control_Trial(10-2),11 & 10,1,0,1,$0.4
5,0,0.933(s),Control_Test_Trial(10-2),11 & 10,1,0,1,$0.5
6,0,1.224(s),Adpative_Test_Trial(3-2),3 & 4,1,0,1,$0.6
7,1,0.834(s),Adpative_Trial(4-1),3 & 4,1,0,1,$0.7
8,1,0.877(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$0.8
9,1,1.057(s),Adpative_Test_Trial(10-2),10 & 11,1,0,1,$0.9
10,1,0.826(s),Control_Trial(10-2),11 & 10,1,0,1,$1
11,1,0.707(s),Control_Test_Trial(10-2),10 & 11,1,0,1,$1.1
12,1,1.02(s),Adpative_Test_Trial(4-1),4 & 5,1,0,1,$1.2
13,2,0.703(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.3
14,2,0.97(s),Control_Test_Trial(5-1),5 & 5,0,0,0.5,$1.05
15,2,0.818(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$1.15
16,2,0.868(s),Control_Trial(10-2),10 & 11,1,0,1,$1.25
17,2,0.834(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$1.35
18,2,1.203(s),Adpative_Test_Trial(5-1),5 & 5,0,0,0.5,$1.1
19,3,2.002(s),Adpative_Same_Color_Trial(6-1),6 & 6,0,1,-1,$0.1
20,3,0.274(s),Control_Test_Trial(6-1),6 & 5,1,0,1,$0.2
21,3,0.935(s),Adpative_Test_Trial(10-2),12 & 12,0,0,0.5,$-0.05
22,3,0.738(s),Control_Trial(10-2),10 & 9,1,0,1,$0.05
23,3,0.886(s),Control_Test_Trial(10-2),12 & 12,0,0,0.5,$-0.2
24,3,0.937(s),Adpative_Test_Trial(6-1),6 & 5,1,0,1,$-0.1
25,4,0.87(s),Adpative_Trial(7-1),8 & 7,1,0,1,$3.3306690738755E-16
26,4,0.868(s),Control_Test_Trial(7-1),7 & 8,1,0,1,$0.1
27,4,0.865(s),Adpative_Test_Trial(3-1),3 & 2,1,0,1,$0.2
28,4,0.747(s),Control_Trial(3-1),3 & 4,1,0,1,$0.3
29,4,0.676(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$0.4
30,4,0.894(s),Adpative_Test_Trial(7-1),7 & 8,1,0,1,$0.5
31,5,0.602(s),Adpative_Trial(8-1),9 & 8,1,0,1,$0.6
32,5,0.89(s),Control_Test_Trial(8-1),7 & 7,0,0,0.5,$0.35
33,5,1.017(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$0.45
34,5,1.397(s),Control_Trial(3-1),2 & 3,0,0,0,$0.2
35,5,1.139(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$0.3
36,5,0.901(s),Adpative_Test_Trial(8-1),7 & 7,0,0,0.5,$0.05
37,6,0.904(s),Adpative_Trial(9-1),9 & 8,1,0,1,$0.15
38,6,0.755(s),Control_Test_Trial(9-1),9 & 8,1,0,1,$0.25
39,6,0.878(s),Adpative_Test_Trial(4-2),4 & 3,1,0,1,$0.35
40,6,0.87(s),Control_Trial(4-2),5 & 6,1,0,1,$0.45
41,6,0.946(s),Control_Test_Trial(4-2),4 & 3,1,0,1,$0.55
42,6,0.857(s),Adpative_Test_Trial(9-1),9 & 8,1,0,1,$0.65
43,7,0.89(s),Adpative_Trial(10-1),9 & 10,1,0,1,$0.75
44,7,0.946(s),Control_Test_Trial(10-1),9 & 10,1,0,1,$0.85
45,7,0.787(s),Adpative_Test_Trial(5-1),5 & 4,1,0,1,$0.95
46,7,1.01(s),Control_Trial(5-1),5 & 6,1,0,1,$1.05
47,7,0.636(s),Control_Test_Trial(5-1),5 & 4,1,0,1,$1.15
48,7,0.8(s),Adpative_Test_Trial(10-1),9 & 10,1,0,1,$1.25
49,8,0.69(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.35
50,8,1.435(s),Control_Test_Trial(3-1),3 & 3,1,0,1,$1.45
51,8,1.257(s),Adpative_Test_Trial(10-1),10 & 11,1,0,1,$1.55
52,8,0.65(s),Control_Trial(10-1),11 & 10,1,0,1,$1.65
53,8,0.799(s),Control_Test_Trial(10-1),10 & 11,1,0,1,$1.75
54,8,0.697(s),Adpative_Test_Trial(3-1),3 & 3,0,0,0.5,$1.5
55,9,0.847(s),Adpative_Trial(4-1),4 & 5,1,0,1,$1.6
56,9,0.848(s),Control_Test_Trial(4-1),3 & 3,0,0,0.5,$1.35
57,9,0.831(s),Adpative_Test_Trial(10-2),11 & 11,0,0,0.5,$1.1
58,9,0.809(s),Control_Trial(10-2),11 & 10,1,0,1,$1.2
59,9,1.482(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$0.95
60,9,1.018(s),Adpative_Test_Trial(4-1),3 & 3,0,0,0.5,$0.7
61,10,0.798(s),Adpative_Trial(5-1),4 & 5,1,0,1,$0.8
62,10,0.97(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$0.9
63,10,0.801(s),Adpative_Test_Trial(9-2),10 & 11,0,0,0,$0.65
64,10,0.811(s),Control_Trial(9-2),10 & 11,1,0,1,$0.75
65,10,0.761(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$0.85
66,10,1.093(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$0.95
67,11,0.966(s),Adpative_Trial(6-1),6 & 7,1,0,1,$1.05
68,11,0.774(s),Control_Test_Trial(6-1),6 & 5,1,0,1,$1.15
69,11,0.776(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$1.25
70,11,0.784(s),Control_Trial(10-2),10 & 9,1,0,1,$1.35
71,11,1.051(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$1.45
72,11,0.726(s),Adpative_Test_Trial(6-1),6 & 5,1,0,1,$1.55
73,12,1.656(s),Adpative_Same_Color_Trial(7-1),6 & 6,0,0,0.5,$1.3
