Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.756(s),Adpative_Same_Color_Trial(3-1),3 & 3,1,0,1,$0.1
2,0,0.807(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$0.2
3,0,1.017(s),Adpative_Test_Trial(8-2),10 & 9,1,0,1,$0.3
4,0,1.755(s),Control_Same_Color_Trial(8-2),6 & 6,0,0,0.5,$0.05
5,0,1.008(s),Control_Test_Trial(8-2),10 & 9,1,0,1,$0.15
6,0,0.97(s),Adpative_Test_Trial(3-1),3 & 4,-1,0,0,$-0.1
7,1,0.762(s),Adpative_Trial(4-1),5 & 4,1,0,1,$5.5511151231258E-17
8,1,0.82(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$0.1
9,1,0.93(s),Adpative_Test_Trial(10-1),10 & 11,1,0,1,$0.2
10,1,1.729(s),Control_Same_Color_Trial(10-1),11 & 11,0,0,0.5,$-0.05
11,1,0.725(s),Control_Test_Trial(10-1),10 & 11,1,0,1,$0.05
12,1,1.362(s),Adpative_Test_Trial(4-1),4 & 5,1,0,1,$0.15
13,2,0.882(s),Adpative_Trial(5-1),5 & 6,1,0,1,$0.25
14,2,0.697(s),Control_Test_Trial(5-1),5 & 4,1,0,1,$0.35
15,2,1.676(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$0.1
16,2,0.714(s),Control_Trial(10-2),8 & 9,1,0,1,$0.2
17,2,1.746(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$-0.05
18,2,1.068(s),Adpative_Test_Trial(5-1),5 & 4,-1,0,0,$-0.3
19,3,0.819(s),Adpative_Trial(6-1),6 & 7,1,0,1,$-0.2
20,3,0.833(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$-0.1
21,3,1.071(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$8.3266726846887E-17
22,3,0.838(s),Control_Trial(10-2),9 & 8,1,0,1,$0.1
23,3,1.461(s),Control_Test_Trial(10-2),12 & 11,1,0,1,$0.2
24,3,1.191(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$0.3
