Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.168(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.1
2,0,1.01(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$0.2
3,0,1.244(s),Adpative_Test_Trial(9-2),10 & 9,1,0,1,$0.3
4,0,1.563(s),Control_Same_Color_Trial(9-2),7 & 7,1,0,1,$0.4
5,0,0.938(s),Control_Test_Trial(9-2),10 & 9,1,0,1,$0.5
6,0,1.125(s),Adpative_Test_Trial(3-1),3 & 4,1,0,1,$0.6
7,1,1.091(s),Adpative_Same_Color_Trial(4-1),4 & 4,1,0,1,$0.7
8,1,0.891(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$0.8
9,1,1.52(s),Adpative_Test_Trial(10-2),11 & 11,1,0,1,$0.9
10,1,1.092(s),Control_Trial(10-2),11 & 10,1,0,1,$1
11,1,1.625(s),Control_Test_Trial(10-2),11 & 11,0,0,0.5,$0.75
12,1,1.498(s),Adpative_Test_Trial(4-1),4 & 5,1,0,1,$0.85
13,2,0.917(s),Adpative_Trial(5-1),5 & 4,1,0,1,$0.95
14,2,0.796(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$1.05
15,2,1.002(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$0.8
16,2,0.842(s),Control_Trial(10-2),8 & 9,1,0,1,$0.9
17,2,1.132(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$0.65
18,2,0.812(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$0.75
19,3,0.833(s),Adpative_Trial(6-1),6 & 7,1,0,1,$0.85
20,3,1.138(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$0.95
21,3,1.298(s),Adpative_Test_Trial(3-2),2 & 3,1,0,1,$1.05
22,3,0.802(s),Control_Trial(3-2),3 & 2,1,0,1,$1.15
23,3,0.715(s),Control_Test_Trial(3-2),2 & 3,1,0,1,$1.25
24,3,1.179(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$1.35
25,4,1.224(s),Adpative_Trial(7-1),6 & 7,1,0,1,$1.45
26,4,1.025(s),Control_Test_Trial(7-1),8 & 7,1,0,1,$1.55
27,4,1.145(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$1.65
28,4,1.282(s),Control_Trial(3-2),2 & 1,1,0,1,$1.75
29,4,0.928(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$1.85
30,4,1.338(s),Adpative_Test_Trial(7-1),8 & 7,1,0,1,$1.95
31,5,1.129(s),Adpative_Trial(8-1),8 & 7,1,0,1,$2.05
32,5,0.808(s),Control_Test_Trial(8-1),8 & 9,1,0,1,$2.15
33,5,1.92(s),Adpative_Test_Trial(4-2),3 & 3,1,0,1,$2.25
34,5,0.868(s),Control_Trial(4-2),3 & 2,1,0,1,$2.35
35,5,1.003(s),Control_Test_Trial(4-2),3 & 3,0,0,0.5,$2.1
36,5,0.994(s),Adpative_Test_Trial(8-1),8 & 9,1,0,1,$2.2
37,6,1.065(s),Adpative_Trial(9-1),9 & 8,1,0,1,$2.3
38,6,1.057(s),Control_Test_Trial(9-1),10 & 9,1,0,1,$2.4
39,6,1.171(s),Adpative_Test_Trial(3-2),1 & 2,1,0,1,$2.5
40,6,1.201(s),Control_Trial(3-2),3 & 2,1,0,1,$2.6
41,6,1.073(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$2.7
42,6,1.127(s),Adpative_Test_Trial(9-1),10 & 9,1,0,1,$2.8
