Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.556(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.1
2,0,0.964(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.2
3,0,0.777(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.3
4,0,0.8(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$0.05
5,0,1.959(s),Adpative_Test_Trial(9-1),10 & 9,1,0,1,$0.15
6,0,0.882(s),Control_Trial(9-1),8 & 9,1,0,1,$0.25
7,0,0.747(s),Control_Trial(9-1),9 & 8,1,0,1,$0.35
8,0,1.053(s),Control_Trial(9-1),8 & 9,1,0,1,$0.45
9,0,0.902(s),Control_Test_Trial(9-1),10 & 9,1,0,1,$0.55
10,0,1.498(s),Adpative_Test_Trial(3-1),3 & 3,1,0,1,$0.65
11,1,0.854(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.75
12,1,0.839(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.85
13,1,0.705(s),Adpative_Trial(4-1),5 & 4,1,0,1,$0.95
14,1,1.739(s),Control_Test_Trial(4-1),4 & 4,1,0,1,$1.05
15,1,1.305(s),Adpative_Test_Trial(10-1),11 & 10,-1,0,0,$0.8
16,1,1.32(s),Control_Trial(10-1),10 & 9,1,0,1,$0.9
17,1,0.708(s),Control_Trial(10-1),10 & 11,1,0,1,$1
18,1,0.7(s),Control_Trial(10-1),10 & 9,1,0,1,$1.1
19,1,1.38(s),Control_Test_Trial(10-1),11 & 10,0,0,0,$0.85
20,1,1.601(s),Adpative_Test_Trial(4-1),4 & 4,1,0,1,$0.95
21,2,1.122(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.05
22,2,0.798(s),Adpative_Trial(5-1),4 & 5,1,0,1,$1.15
23,2,0.886(s),Adpative_Same_Color_Trial(5-1),6 & 6,0,0,0.5,$0.9
24,2,1.3(s),Control_Test_Trial(5-1),5 & 5,1,0,1,$1
25,2,1.066(s),Adpative_Test_Trial(10-2),10 & 11,1,0,1,$1.1
26,2,1.14(s),Control_Same_Color_Trial(10-2),8 & 8,0,0,0.5,$0.85
27,2,0.831(s),Control_Trial(10-2),9 & 8,1,0,1,$0.95
28,2,0.755(s),Control_Trial(10-2),11 & 10,0,0,0,$0.7
29,2,0.941(s),Control_Test_Trial(10-2),10 & 11,1,0,1,$0.8
30,2,1.003(s),Adpative_Test_Trial(5-1),5 & 5,0,0,0.5,$0.55
31,3,0.641(s),Adpative_Trial(6-1),6 & 7,1,0,1,$0.65
32,3,0.797(s),Adpative_Trial(6-1),6 & 7,1,0,1,$0.75
33,3,1.64(s),Adpative_Same_Color_Trial(6-1),6 & 6,0,0,0.5,$0.5
34,3,0.788(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$0.6
35,3,1.043(s),Adpative_Test_Trial(9-2),10 & 11,1,0,1,$0.7
36,3,0.724(s),Control_Same_Color_Trial(9-2),10 & 10,0,0,0.5,$0.45
37,3,1.538(s),Control_Same_Color_Trial(9-2),11 & 11,1,0,1,$0.55
38,3,0.94(s),Control_Trial(9-2),9 & 10,1,0,1,$0.65
39,3,0.889(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$0.75
40,3,0.939(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$0.85
41,4,0.961(s),Adpative_Trial(7-1),7 & 8,1,0,1,$0.95
42,4,0.967(s),Adpative_Same_Color_Trial(7-1),6 & 6,0,0,0.5,$0.7
43,4,0.928(s),Adpative_Trial(7-1),7 & 8,1,0,1,$0.8
44,4,0.642(s),Control_Test_Trial(7-1),8 & 7,1,0,1,$0.9
45,4,1.293(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$1
46,4,0.809(s),Control_Trial(3-2),3 & 2,1,0,1,$1.1
47,4,0.943(s),Control_Trial(3-2),5 & 4,1,0,1,$1.2
48,4,0.845(s),Control_Trial(3-2),3 & 4,1,0,1,$1.3
49,4,0.78(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$1.4
50,4,0.85(s),Adpative_Test_Trial(7-1),8 & 7,1,0,1,$1.5
51,5,0.967(s),Adpative_Trial(8-1),8 & 9,1,0,1,$1.6
52,5,0.634(s),Adpative_Trial(8-1),9 & 8,1,0,1,$1.7
53,5,1.148(s),Adpative_Same_Color_Trial(8-1),9 & 9,0,0,0.5,$1.45
54,5,1.204(s),Control_Test_Trial(8-1),7 & 8,1,0,1,$1.55
55,5,1.564(s),Adpative_Test_Trial(3-1),3 & 2,1,0,1,$1.65
56,5,0.795(s),Control_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$1.4
57,5,0.614(s),Control_Trial(3-1),4 & 3,1,0,1,$1.5
58,5,0.803(s),Control_Trial(3-1),3 & 2,1,0,1,$1.6
59,5,1.337(s),Control_Test_Trial(3-1),3 & 2,1,0,1,$1.7
60,5,0.859(s),Adpative_Test_Trial(8-1),7 & 8,1,0,1,$1.8
61,6,1.076(s),Adpative_Trial(9-2),11 & 10,1,0,1,$1.9
62,6,0.775(s),Adpative_Trial(9-2),9 & 10,1,0,1,$2
63,6,1.014(s),Adpative_Trial(9-2),10 & 11,1,0,1,$2.1
64,6,1.142(s),Control_Test_Trial(9-2),8 & 7,1,0,1,$2.2
65,6,0.956(s),Adpative_Test_Trial(4-2),2 & 3,1,0,1,$2.3
66,6,0.873(s),Control_Trial(4-2),6 & 5,1,0,1,$2.4
67,6,0.692(s),Control_Trial(4-2),3 & 4,1,0,1,$2.5
68,6,0.982(s),Control_Trial(4-2),3 & 2,1,0,1,$2.6
69,6,0.602(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$2.7
70,6,0.818(s),Adpative_Test_Trial(9-2),8 & 7,1,0,1,$2.8
71,7,0.871(s),Adpative_Trial(10-2),10 & 11,1,0,1,$2.9
72,7,0.669(s),Adpative_Trial(10-2),10 & 11,1,0,1,$3
