Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.556(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.1
2,0,0.942(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.2
3,0,1.235(s),Adpative_Trial(3-1),4 & 3,1,0,1,$0.3
4,0,1.428(s),Control_Test_Trial(3-1),3 & 3,1,0,1,$0.4
5,0,1.238(s),Adpative_Test_Trial(10-2),10 & 9,1,0,1,$0.5
6,0,1.067(s),Control_Same_Color_Trial(10-2),11 & 11,1,0,1,$0.6
7,0,0.909(s),Control_Trial(10-2),11 & 10,1,0,1,$0.7
8,0,1.215(s),Control_Trial(10-2),11 & 10,1,0,1,$0.8
9,0,1.354(s),Control_Test_Trial(10-2),10 & 9,1,0,1,$0.9
10,0,1.538(s),Adpative_Test_Trial(3-1),3 & 3,1,0,1,$1
11,1,1.491(s),Adpative_Trial(4-1),5 & 4,1,0,1,$1.1
12,1,1.209(s),Adpative_Trial(4-1),4 & 3,1,0,1,$1.2
13,1,0.876(s),Adpative_Trial(4-1),4 & 5,1,0,1,$1.3
14,1,0.743(s),Control_Test_Trial(4-1),5 & 4,1,0,1,$1.4
15,1,1.579(s),Adpative_Test_Trial(10-1),11 & 10,-1,0,0,$1.15
16,1,1.435(s),Control_Trial(10-1),11 & 10,1,0,1,$1.25
17,1,1.402(s),Control_Trial(10-1),11 & 10,1,0,1,$1.35
18,1,1.427(s),Control_Trial(10-1),10 & 9,1,0,1,$1.45
19,1,1.578(s),Control_Test_Trial(10-1),11 & 10,1,0,1,$1.55
20,1,1.037(s),Adpative_Test_Trial(4-1),5 & 4,1,0,1,$1.65
21,2,0.864(s),Adpative_Trial(5-1),5 & 6,1,0,1,$1.75
22,2,1.678(s),Adpative_Trial(5-1),5 & 4,-1,0,0,$1.5
23,2,1.112(s),Adpative_Trial(5-1),4 & 5,1,0,1,$1.6
24,2,1.251(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$1.7
25,2,1.419(s),Adpative_Test_Trial(10-2),11 & 12,-1,0,0,$1.45
26,2,0.879(s),Control_Same_Color_Trial(10-2),11 & 11,0,0,0.5,$1.2
27,2,0.754(s),Control_Trial(10-2),11 & 10,1,0,1,$1.3
28,2,1.09(s),Control_Trial(10-2),11 & 10,1,0,1,$1.4
29,2,1.363(s),Control_Test_Trial(10-2),11 & 12,-1,0,0,$1.15
30,2,1.384(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$1.25
31,3,0.661(s),Adpative_Trial(6-1),5 & 6,1,0,1,$1.35
32,3,0.835(s),Adpative_Trial(6-1),7 & 6,1,0,1,$1.45
33,3,1.136(s),Adpative_Trial(6-1),6 & 7,1,0,1,$1.55
34,3,1.685(s),Control_Test_Trial(6-1),7 & 7,1,0,1,$1.65
35,3,1.275(s),Adpative_Test_Trial(10-2),12 & 12,1,0,1,$1.75
36,3,1.381(s),Control_Trial(10-2),9 & 8,1,0,1,$1.85
37,3,1.362(s),Control_Trial(10-2),10 & 11,1,0,1,$1.95
38,3,1.534(s),Control_Same_Color_Trial(10-2),9 & 9,1,0,1,$2.05
39,3,1.524(s),Control_Test_Trial(10-2),12 & 12,1,0,1,$2.15
40,3,1.346(s),Adpative_Test_Trial(6-1),7 & 7,0,0,0.5,$1.9
41,4,0.723(s),Adpative_Trial(7-1),7 & 8,1,0,1,$2
42,4,0.818(s),Adpative_Trial(7-1),7 & 8,1,0,1,$2.1
43,4,0.946(s),Adpative_Trial(7-1),7 & 6,1,0,1,$2.2
44,4,0.948(s),Control_Test_Trial(7-1),6 & 7,1,0,1,$2.3
45,4,1.655(s),Adpative_Test_Trial(3-2),1 & 1,1,0,1,$2.4
46,4,0.86(s),Control_Trial(3-2),3 & 2,1,0,1,$2.5
47,4,0.85(s),Control_Trial(3-2),3 & 4,1,0,1,$2.6
48,4,1.051(s),Control_Trial(3-2),3 & 4,1,0,1,$2.7
49,4,1.724(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$2.8
50,4,1.262(s),Adpative_Test_Trial(7-1),6 & 7,1,0,1,$2.9
51,5,1.143(s),Adpative_Trial(8-1),8 & 7,1,0,1,$3
52,5,1.151(s),Adpative_Trial(8-1),8 & 7,1,0,1,$3.1
53,5,0.826(s),Adpative_Trial(8-1),8 & 9,1,0,1,$3.2
54,5,1.599(s),Control_Test_Trial(8-1),8 & 8,1,0,1,$3.3
55,5,1.44(s),Adpative_Test_Trial(3-1),2 & 3,1,0,1,$3.4
56,5,0.683(s),Control_Trial(3-1),3 & 2,1,0,1,$3.5
57,5,2.002(s),Control_Same_Color_Trial(3-1),2 & 2,0,1,-1,$2.5
58,5,0.803(s),Control_Trial(3-1),3 & 2,1,0,1,$2.6
59,5,1.052(s),Control_Test_Trial(3-1),2 & 3,1,0,1,$2.7
60,5,1.578(s),Adpative_Test_Trial(8-1),8 & 8,0,0,0.5,$2.45
61,6,0.746(s),Adpative_Trial(9-1),9 & 8,1,0,1,$2.55
62,6,0.826(s),Adpative_Trial(9-1),9 & 10,1,0,1,$2.65
63,6,1.135(s),Adpative_Trial(9-1),9 & 8,1,0,1,$2.75
64,6,0.776(s),Control_Test_Trial(9-1),9 & 8,1,0,1,$2.85
65,6,1.875(s),Adpative_Test_Trial(3-1),3 & 3,1,0,1,$2.95
66,6,0.702(s),Control_Trial(3-1),3 & 4,1,0,1,$3.05
67,6,0.754(s),Control_Trial(3-1),3 & 4,1,0,1,$3.15
68,6,0.684(s),Control_Trial(3-1),3 & 4,1,0,1,$3.25
69,6,1.515(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$3
70,6,1.684(s),Adpative_Test_Trial(9-1),9 & 8,1,0,1,$3.1
71,7,1.673(s),Adpative_Trial(10-1),11 & 10,1,0,1,$3.2
72,7,0.89(s),Adpative_Trial(10-1),9 & 10,1,0,1,$3.3
73,7,0.904(s),Adpative_Trial(10-1),10 & 9,1,0,1,$3.4
74,7,1.305(s),Control_Test_Trial(10-1),9 & 9,0,0,0.5,$3.15
75,7,1.236(s),Adpative_Test_Trial(4-1),3 & 4,1,0,1,$3.25
76,7,0.655(s),Control_Trial(4-1),4 & 5,1,0,1,$3.35
77,7,0.611(s),Control_Trial(4-1),5 & 4,1,0,1,$3.45
78,7,0.665(s),Control_Trial(4-1),4 & 5,1,0,1,$3.55
79,7,1.378(s),Control_Test_Trial(4-1),3 & 4,1,0,1,$3.65
80,7,1.719(s),Adpative_Test_Trial(10-1),9 & 9,0,0,0.5,$3.4
81,8,1.764(s),Adpative_Trial(3-1),3 & 2,-1,0,0,$3.15
82,8,1.46(s),Adpative_Trial(3-1),3 & 2,1,0,1,$3.25
83,8,0.63(s),Adpative_Trial(3-1),2 & 3,1,0,1,$3.35
84,8,0.7(s),Control_Test_Trial(3-1),3 & 3,0,0,0.5,$3.1
85,8,1.107(s),Adpative_Test_Trial(10-2),10 & 11,1,0,1,$3.2
86,8,0.775(s),Control_Trial(10-2),11 & 10,1,0,1,$3.3
87,8,0.94(s),Control_Trial(10-2),8 & 9,1,0,1,$3.4
88,8,1.245(s),Control_Trial(10-2),9 & 8,1,0,1,$3.5
89,8,0.897(s),Control_Test_Trial(10-2),10 & 11,1,0,1,$3.6
90,8,2.001(s),Adpative_Test_Trial(3-1),3 & 3,0,1,-1,$2.6
91,9,0.955(s),Adpative_Trial(4-2),5 & 4,1,0,1,$2.7
92,9,1.596(s),Adpative_Trial(4-2),2 & 3,1,0,1,$2.8
