Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,0.77(s),Adpative_Trial(3-2),2 & 3,1,0,1,$0.1
2,0,0.62(s),Adpative_Trial(3-2),3 & 2,1,0,1,$0.2
3,0,1.075(s),Adpative_Same_Color_Trial(3-2),1 & 1,1,0,1,$0.3
4,0,0.654(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$0.4
5,0,1.244(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$0.5
6,0,0.869(s),Control_Trial(10-2),11 & 10,1,0,1,$0.6
7,0,0.907(s),Control_Trial(10-2),11 & 10,1,0,1,$0.7
8,0,1.245(s),Control_Trial(10-2),10 & 9,1,0,1,$0.8
9,0,1.292(s),Control_Test_Trial(10-2),12 & 11,-1,0,0,$0.55
10,0,0.836(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$0.65
11,1,0.614(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.75
12,1,0.827(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.85
13,1,0.79(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.95
14,1,0.828(s),Control_Test_Trial(4-1),4 & 5,1,0,1,$1.05
15,1,1.341(s),Adpative_Test_Trial(10-1),10 & 10,1,0,1,$1.15
16,1,0.842(s),Control_Same_Color_Trial(10-1),10 & 10,1,0,1,$1.25
17,1,0.87(s),Control_Trial(10-1),10 & 9,1,0,1,$1.35
18,1,1.67(s),Control_Same_Color_Trial(10-1),10 & 10,0,0,0.5,$1.1
19,1,1.775(s),Control_Test_Trial(10-1),10 & 10,1,0,1,$1.2
20,1,0.976(s),Adpative_Test_Trial(4-1),4 & 5,0,0,0,$0.95
21,2,0.804(s),Adpative_Trial(5-1),5 & 4,1,0,1,$1.05
22,2,0.684(s),Adpative_Trial(5-1),4 & 5,1,0,1,$1.15
23,2,0.917(s),Adpative_Trial(5-1),5 & 6,1,0,1,$1.25
24,2,0.876(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$1.35
25,2,1.069(s),Adpative_Test_Trial(10-2),12 & 11,1,0,1,$1.45
26,2,0.919(s),Control_Trial(10-2),11 & 10,1,0,1,$1.55
27,2,0.945(s),Control_Trial(10-2),9 & 8,1,0,1,$1.65
28,2,0.828(s),Control_Trial(10-2),10 & 11,1,0,1,$1.75
29,2,1.01(s),Control_Test_Trial(10-2),12 & 11,-1,0,0,$1.5
30,2,1.051(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$1.6
31,3,0.884(s),Adpative_Trial(6-1),7 & 6,1,0,1,$1.7
32,3,0.634(s),Adpative_Trial(6-1),6 & 7,1,0,1,$1.8
33,3,0.709(s),Adpative_Trial(6-1),6 & 7,1,0,1,$1.9
34,3,0.887(s),Control_Test_Trial(6-1),7 & 7,0,0,0.5,$1.65
35,3,1.603(s),Adpative_Test_Trial(10-2),11 & 10,-1,0,0,$1.4
36,3,1.46(s),Control_Trial(10-2),8 & 9,1,0,1,$1.5
37,3,0.978(s),Control_Trial(10-2),10 & 11,1,0,1,$1.6
38,3,0.917(s),Control_Trial(10-2),9 & 8,1,0,1,$1.7
39,3,1.415(s),Control_Test_Trial(10-2),11 & 10,1,0,1,$1.8
40,3,1.324(s),Adpative_Test_Trial(6-1),7 & 7,1,0,1,$1.9
41,4,0.709(s),Adpative_Trial(7-2),7 & 6,1,0,1,$2
42,4,0.963(s),Adpative_Trial(7-2),6 & 5,1,0,1,$2.1
43,4,0.908(s),Adpative_Trial(7-2),6 & 7,1,0,1,$2.2
44,4,1.451(s),Control_Test_Trial(7-2),6 & 5,-1,0,0,$1.95
45,4,1.428(s),Adpative_Test_Trial(3-2),1 & 1,0,0,0.5,$1.7
46,4,1.177(s),Control_Trial(3-2),4 & 5,1,0,1,$1.8
47,4,1.244(s),Control_Trial(3-2),2 & 1,1,0,1,$1.9
48,4,1.02(s),Control_Trial(3-2),2 & 1,1,0,1,$2
49,4,1.181(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$2.1
50,4,0.923(s),Adpative_Test_Trial(7-2),6 & 5,1,0,1,$2.2
51,5,1.141(s),Adpative_Trial(8-1),8 & 7,1,0,1,$2.3
52,5,1.164(s),Adpative_Trial(8-1),8 & 7,-1,0,0,$2.05
53,5,0.885(s),Adpative_Trial(8-1),8 & 7,1,0,1,$2.15
54,5,1.123(s),Control_Test_Trial(8-1),8 & 7,1,0,1,$2.25
55,5,1.177(s),Adpative_Test_Trial(3-2),1 & 2,1,0,1,$2.35
56,5,0.786(s),Control_Trial(3-2),2 & 1,1,0,1,$2.45
57,5,0.865(s),Control_Trial(3-2),2 & 3,1,0,1,$2.55
58,5,0.896(s),Control_Trial(3-2),1 & 2,1,0,1,$2.65
59,5,1.048(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$2.75
