Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,0,1.237(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.1
2,0,1.095(s),Adpative_Trial(3-1),3 & 2,1,0,1,$0.2
3,0,0.748(s),Adpative_Trial(3-1),3 & 4,1,0,1,$0.3
4,0,1.462(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$0.4
5,0,1.412(s),Adpative_Test_Trial(9-2),11 & 10,-1,0,0,$0.15
6,0,0.946(s),Control_Trial(9-2),9 & 8,1,0,1,$0.25
7,0,1.165(s),Control_Trial(9-2),10 & 9,1,0,1,$0.35
8,0,0.818(s),Control_Trial(9-2),10 & 11,1,0,1,$0.45
9,0,0.915(s),Control_Test_Trial(9-2),11 & 10,1,0,1,$0.55
10,0,0.979(s),Adpative_Test_Trial(3-1),3 & 4,1,0,1,$0.65
11,1,0.953(s),Adpative_Trial(4-1),4 & 5,1,0,1,$0.75
12,1,0.819(s),Adpative_Trial(4-1),4 & 3,1,0,1,$0.85
13,1,1.005(s),Adpative_Same_Color_Trial(4-1),4 & 4,0,0,0.5,$0.6
14,1,1.687(s),Control_Test_Trial(4-1),4 & 4,1,0,1,$0.7
15,1,1.381(s),Adpative_Test_Trial(10-2),11 & 10,-1,0,0,$0.45
16,1,0.809(s),Control_Trial(10-2),9 & 10,1,0,1,$0.55
17,1,0.818(s),Control_Trial(10-2),8 & 9,1,0,1,$0.65
18,1,1.107(s),Control_Same_Color_Trial(10-2),9 & 9,0,0,0.5,$0.4
19,1,1.771(s),Control_Test_Trial(10-2),11 & 10,1,0,1,$0.5
20,1,0.965(s),Adpative_Test_Trial(4-1),4 & 4,0,0,0.5,$0.25
21,2,0.795(s),Adpative_Same_Color_Trial(5-1),6 & 6,0,0,0.5,$-2.2204460492503E-16
22,2,1.073(s),Adpative_Same_Color_Trial(5-1),6 & 6,0,0,0.5,$-0.25
23,2,0.948(s),Adpative_Trial(5-1),5 & 4,1,0,1,$-0.15
24,2,0.947(s),Control_Test_Trial(5-1),5 & 6,1,0,1,$-0.05
25,2,1.37(s),Adpative_Test_Trial(10-2),12 & 11,-1,0,0,$-0.3
26,2,0.861(s),Control_Trial(10-2),9 & 8,1,0,1,$-0.2
27,2,0.779(s),Control_Trial(10-2),9 & 10,1,0,1,$-0.1
28,2,1.156(s),Control_Trial(10-2),11 & 10,1,0,1,$-1.942890293094E-16
29,2,1.484(s),Control_Test_Trial(10-2),12 & 11,-1,0,0,$-0.25
30,2,1.195(s),Adpative_Test_Trial(5-1),5 & 6,1,0,1,$-0.15
31,3,0.9(s),Adpative_Trial(6-1),6 & 7,1,0,1,$-0.05
32,3,0.745(s),Adpative_Trial(6-1),6 & 5,1,0,1,$0.05
33,3,1.619(s),Adpative_Same_Color_Trial(6-1),7 & 7,0,0,0.5,$-0.2
34,3,0.758(s),Control_Test_Trial(6-1),6 & 7,1,0,1,$-0.1
35,3,1.428(s),Adpative_Test_Trial(10-2),11 & 11,1,0,1,$-1.942890293094E-16
36,3,0.808(s),Control_Trial(10-2),10 & 11,1,0,1,$0.1
37,3,0.756(s),Control_Trial(10-2),9 & 8,1,0,1,$0.2
38,3,0.915(s),Control_Trial(10-2),11 & 10,1,0,1,$0.3
39,3,1.239(s),Control_Test_Trial(10-2),11 & 11,1,0,1,$0.4
40,3,0.957(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$0.5
41,4,0.674(s),Adpative_Same_Color_Trial(7-1),8 & 8,0,0,0.5,$0.25
42,4,0.736(s),Adpative_Trial(7-1),8 & 7,1,0,1,$0.35
43,4,1.002(s),Adpative_Trial(7-1),7 & 8,1,0,1,$0.45
44,4,0.749(s),Control_Test_Trial(7-1),8 & 7,1,0,1,$0.55
45,4,1.363(s),Adpative_Test_Trial(3-2),2 & 1,1,0,1,$0.65
46,4,0.967(s),Control_Trial(3-2),4 & 5,1,0,1,$0.75
47,4,2.001(s),Control_Trial(3-2),4 & 5,0,1,-1,$-0.25
48,4,0.702(s),Control_Trial(3-2),4 & 3,1,0,1,$-0.15
49,4,0.854(s),Control_Test_Trial(3-2),2 & 1,1,0,1,$-0.05
50,4,1.182(s),Adpative_Test_Trial(7-1),8 & 7,1,0,1,$0.05
51,5,1.008(s),Adpative_Trial(8-1),8 & 7,1,0,1,$0.15
52,5,1.022(s),Adpative_Same_Color_Trial(8-1),9 & 9,0,0,0.5,$-0.1
53,5,0.833(s),Adpative_Trial(8-1),9 & 8,1,0,1,$-3.0531133177192E-16
54,5,0.814(s),Control_Test_Trial(8-1),8 & 9,1,0,1,$0.1
55,5,0.867(s),Adpative_Test_Trial(4-2),2 & 3,0,0,0,$-0.15
56,5,1.186(s),Control_Trial(4-2),5 & 6,1,0,1,$-0.05
57,5,0.728(s),Control_Trial(4-2),6 & 5,1,0,1,$0.05
58,5,1.246(s),Control_Trial(4-2),4 & 5,1,0,1,$0.15
59,5,1.396(s),Control_Test_Trial(4-2),2 & 3,1,0,1,$0.25
60,5,1.026(s),Adpative_Test_Trial(8-1),8 & 9,1,0,1,$0.35
61,6,0.97(s),Adpative_Trial(9-2),9 & 10,1,0,1,$0.45
62,6,0.843(s),Adpative_Trial(9-2),9 & 8,1,0,1,$0.55
63,6,0.732(s),Adpative_Trial(9-2),9 & 10,1,0,1,$0.65
64,6,1.827(s),Control_Test_Trial(9-2),10 & 11,1,0,1,$0.75
