Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,4,0.755(s),Control_Trial(3-2),4 & 5,1,0,1,$0.1
2,4,0.878(s),Control_Trial(3-2),1 & 2,1,0,1,$0.2
3,4,0.883(s),Control_Trial(3-2),4 & 5,1,0,1,$0.3
4,4,0.833(s),Control_Trial(3-2),2 & 3,1,0,1,$0.4
5,4,0.822(s),Control_Trial(3-2),1 & 2,1,0,1,$0.5
6,4,1.071(s),Control_Trial(3-2),4 & 5,1,0,1,$0.6
7,4,1.13(s),Control_Trial(3-2),2 & 1,1,0,1,$0.7
8,4,0.867(s),Control_Trial(3-2),2 & 3,1,0,1,$0.8
9,4,0.979(s),Control_Trial(3-2),4 & 5,1,0,1,$0.9
10,4,1.011(s),Control_Same_Color_Trial(3-2),3 & 3,0,0,0.5,$0.65
11,4,0.73(s),Control_Same_Color_Trial(3-2),1 & 1,0,0,0.5,$0.4
12,4,0.792(s),Control_Trial(3-2),2 & 3,1,0,1,$0.5
13,4,1.706(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$0.25
14,4,0.838(s),Control_Trial(3-2),3 & 2,1,0,1,$0.35
15,4,0.815(s),Control_Trial(3-2),4 & 5,1,0,1,$0.45
16,4,0.779(s),Control_Trial(3-2),3 & 4,1,0,1,$0.55
17,4,0.85(s),Control_Trial(3-2),2 & 1,1,0,1,$0.65
18,4,1.484(s),Control_Trial(3-2),2 & 1,1,0,1,$0.75
19,4,0.946(s),Control_Trial(3-2),5 & 4,1,0,1,$0.85
20,4,0.949(s),Control_Trial(3-2),5 & 4,1,0,1,$0.95
21,4,0.658(s),Control_Trial(3-2),2 & 3,1,0,1,$1.05
22,4,0.659(s),Control_Trial(3-2),3 & 4,1,0,1,$1.15
23,4,0.645(s),Control_Trial(3-2),2 & 3,1,0,1,$1.25
24,4,1.08(s),Control_Same_Color_Trial(3-2),1 & 1,0,0,0.5,$1
25,4,0.732(s),Control_Trial(3-2),2 & 1,1,0,1,$1.1
26,4,0.822(s),Control_Trial(3-2),5 & 4,1,0,1,$1.2
27,4,0.588(s),Control_Trial(3-2),4 & 5,1,0,1,$1.3
28,4,0.745(s),Control_Trial(3-2),4 & 3,1,0,1,$1.4
29,4,0.766(s),Control_Trial(3-2),5 & 4,1,0,1,$1.5
30,4,0.557(s),Control_Trial(3-2),4 & 5,1,0,1,$1.6
31,4,0.755(s),Control_Trial(3-2),2 & 1,1,0,1,$1.7
32,4,0.767(s),Control_Same_Color_Trial(3-2),5 & 5,0,0,0.5,$1.45
33,4,0.91(s),Control_Trial(3-2),4 & 5,1,0,1,$1.55
34,4,0.843(s),Control_Trial(3-2),2 & 3,1,0,1,$1.65
35,4,0.819(s),Control_Trial(3-2),4 & 5,1,0,1,$1.75
36,4,0.803(s),Control_Trial(3-2),3 & 2,1,0,1,$1.85
37,4,0.435(s),Control_Trial(3-2),3 & 4,1,0,1,$1.95
38,4,0.609(s),Control_Trial(3-2),3 & 4,1,0,1,$2.05
39,4,0.464(s),Control_Trial(3-2),3 & 4,1,0,1,$2.15
40,4,0.698(s),Control_Trial(3-2),3 & 2,1,0,1,$2.25
41,4,0.536(s),Control_Trial(3-2),4 & 5,1,0,1,$2.35
42,4,0.82(s),Control_Trial(3-2),1 & 2,1,0,1,$2.45
43,4,1.003(s),Control_Trial(3-2),2 & 3,1,0,1,$2.55
44,4,0.647(s),Control_Trial(3-2),4 & 3,1,0,1,$2.65
45,4,0.899(s),Control_Trial(3-2),2 & 1,1,0,1,$2.75
46,4,0.547(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$2.85
47,4,1.14(s),Adpative_Test_Trial(7-1),7 & 6,1,0,1,$2.95
48,0,0.651(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.05
49,0,0.635(s),Adpative_Trial(3-1),4 & 3,1,0,1,$3.15
50,0,0.967(s),Adpative_Trial(3-1),3 & 2,1,0,1,$3.25
51,0,0.468(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.35
52,0,0.656(s),Adpative_Trial(3-1),4 & 3,1,0,1,$3.45
53,0,0.553(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.55
54,0,0.855(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.65
55,0,0.667(s),Adpative_Trial(3-1),4 & 3,1,0,1,$3.75
56,0,0.562(s),Adpative_Trial(3-1),3 & 2,0,0,0,$3.5
57,0,1.497(s),Adpative_Trial(3-1),4 & 3,1,0,1,$3.6
58,0,0.555(s),Adpative_Same_Color_Trial(3-1),4 & 4,0,0,0.5,$3.35
59,0,0.635(s),Adpative_Trial(3-1),3 & 2,1,0,1,$3.45
60,0,0.483(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.55
61,0,0.675(s),Adpative_Trial(3-1),4 & 3,1,0,1,$3.65
62,0,0.653(s),Adpative_Same_Color_Trial(3-1),3 & 3,0,0,0.5,$3.4
63,0,0.733(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.5
64,0,0.577(s),Adpative_Trial(3-1),2 & 3,1,0,1,$3.6
65,0,0.579(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.7
66,0,0.628(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.8
67,0,0.567(s),Adpative_Trial(3-1),3 & 4,1,0,1,$3.9
68,0,0.899(s),Adpative_Trial(3-1),3 & 2,1,0,1,$4
69,0,1.014(s),Adpative_Trial(3-1),4 & 3,1,0,1,$4.1
70,0,0.81(s),Adpative_Trial(3-1),2 & 3,1,0,1,$4.2
71,0,0.619(s),Adpative_Trial(3-1),3 & 4,1,0,1,$4.3
72,0,0.956(s),Adpative_Same_Color_Trial(3-1),2 & 2,0,0,0.5,$4.05
73,0,0.661(s),Adpative_Trial(3-1),3 & 2,1,0,1,$4.15
74,0,0.737(s),Adpative_Trial(3-1),3 & 2,1,0,1,$4.25
75,0,0.82(s),Adpative_Trial(3-1),4 & 3,1,0,1,$4.35
76,0,0.708(s),Adpative_Trial(3-1),3 & 2,1,0,1,$4.45
77,0,0.826(s),Adpative_Trial(3-1),4 & 3,1,0,1,$4.55
78,0,0.641(s),Adpative_Trial(3-1),2 & 3,1,0,1,$4.65
79,0,1.346(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$4.75
80,0,0.49(s),Adpative_Trial(3-1),3 & 2,1,0,1,$4.85
81,0,0.816(s),Adpative_Trial(3-1),4 & 3,1,0,1,$4.95
82,0,0.708(s),Adpative_Trial(3-1),3 & 4,1,0,1,$5.05
83,0,0.791(s),Adpative_Trial(3-1),3 & 2,1,0,1,$5.15
84,0,0.737(s),Adpative_Trial(3-1),3 & 2,1,0,1,$5.25
85,0,0.872(s),Adpative_Trial(3-1),3 & 4,1,0,1,$5.35
86,0,1.113(s),Adpative_Trial(3-1),4 & 3,1,0,1,$5.45
87,0,0.889(s),Adpative_Trial(3-1),3 & 2,1,0,1,$5.55
88,0,0.675(s),Adpative_Trial(3-1),3 & 4,1,0,1,$5.65
