Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,6,1.956(s),Control_Trial(3-1),3 & 4,-1,0,0,$-0.25
2,6,2.001(s),Control_Same_Color_Trial(3-1),3 & 3,0,1,-1,$-1.25
3,6,0.091(s),Control_Trial(3-1),4 & 3,-1,0,0,$-1.5
4,6,0.813(s),Control_Trial(3-1),3 & 4,1,0,1,$-1.4
5,6,0.738(s),Control_Trial(3-1),4 & 3,1,0,1,$-1.3
6,6,1.083(s),Control_Trial(3-1),3 & 2,1,0,1,$-1.2
7,6,1.048(s),Control_Trial(3-1),4 & 3,1,0,1,$-1.1
8,6,1.02(s),Control_Trial(3-1),3 & 2,1,0,1,$-1
9,6,1.107(s),Control_Same_Color_Trial(3-1),2 & 2,0,0,0.5,$-1.25
10,6,1.418(s),Control_Same_Color_Trial(3-1),3 & 3,1,0,1,$-1.15
11,6,1.041(s),Control_Same_Color_Trial(3-1),3 & 3,1,0,1,$-1.05
12,6,0.821(s),Control_Trial(3-1),2 & 3,1,0,1,$-0.95
13,6,0.834(s),Control_Trial(3-1),3 & 2,1,0,1,$-0.85
14,6,0.745(s),Control_Trial(3-1),3 & 4,1,0,1,$-0.75
15,6,1.064(s),Control_Trial(3-1),2 & 3,1,0,1,$-0.65
16,6,0.799(s),Control_Trial(3-1),2 & 3,1,0,1,$-0.55
17,6,1.066(s),Control_Trial(3-1),3 & 4,-1,0,0,$-0.8
18,6,0.899(s),Control_Trial(3-1),3 & 4,-1,0,0,$-1.05
19,6,0.786(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.95
20,6,0.785(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.85
21,6,0.777(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.75
22,6,0.96(s),Control_Trial(3-1),2 & 3,1,0,1,$-0.65
23,6,0.874(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.55
24,6,0.974(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.45
25,6,0.913(s),Control_Trial(3-1),3 & 4,1,0,1,$-0.35
26,6,1.499(s),Control_Trial(3-1),3 & 4,1,0,1,$-0.25
27,6,0.772(s),Control_Trial(3-1),4 & 3,1,0,1,$-0.15
28,6,0.937(s),Control_Trial(3-1),3 & 2,-1,0,0,$-0.4
29,6,1.138(s),Control_Same_Color_Trial(3-1),4 & 4,1,0,1,$-0.3
30,6,0.733(s),Control_Trial(3-1),3 & 2,1,0,1,$-0.2
31,6,0.777(s),Control_Trial(3-1),3 & 2,1,0,1,$-0.099999999999999
32,6,0.669(s),Control_Trial(3-1),2 & 3,1,0,1,$5.2735593669695E-16
33,6,0.673(s),Control_Trial(3-1),3 & 2,1,0,1,$0.1
34,6,0.69(s),Control_Trial(3-1),3 & 4,1,0,1,$0.2
35,6,0.687(s),Control_Trial(3-1),3 & 2,1,0,1,$0.3
36,6,1.014(s),Control_Trial(3-1),4 & 3,1,0,1,$0.4
37,6,0.733(s),Control_Trial(3-1),3 & 4,1,0,1,$0.5
38,6,0.836(s),Control_Trial(3-1),3 & 4,1,0,1,$0.6
39,6,0.899(s),Control_Trial(3-1),3 & 2,1,0,1,$0.7
40,6,0.697(s),Control_Trial(3-1),3 & 4,1,0,1,$0.8
41,6,0.668(s),Control_Trial(3-1),3 & 2,1,0,1,$0.9
42,6,0.681(s),Control_Trial(3-1),3 & 4,1,0,1,$1
43,6,0.911(s),Control_Trial(3-1),3 & 4,1,0,1,$1.1
44,6,0.816(s),Control_Trial(3-1),4 & 3,1,0,1,$1.2
45,6,0.696(s),Control_Trial(3-1),3 & 4,1,0,1,$1.3
46,6,0.937(s),Control_Test_Trial(3-1),2 & 2,0,0,0.5,$1.05
47,6,1.114(s),Adpative_Test_Trial(9-1),9 & 10,1,0,1,$1.15
48,0,1.056(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.25
49,0,0.742(s),Adpative_Trial(3-1),4 & 3,1,0,1,$1.35
50,0,0.977(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$1.45
51,0,0.715(s),Adpative_Trial(3-1),2 & 3,1,0,1,$1.55
52,0,0.927(s),Adpative_Trial(3-1),3 & 4,1,0,1,$1.65
53,0,1.057(s),Adpative_Same_Color_Trial(3-1),3 & 3,1,0,1,$1.75
54,0,0.791(s),Adpative_Trial(3-1),3 & 2,1,0,1,$1.85
55,0,1.298(s),Adpative_Same_Color_Trial(3-1),4 & 4,1,0,1,$1.95
56,0,0.682(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.05
57,0,0.77(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.15
58,0,0.692(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.25
59,0,0.819(s),Adpative_Trial(3-1),4 & 3,1,0,1,$2.35
60,0,0.648(s),Adpative_Trial(3-1),3 & 4,1,0,1,$2.45
61,0,0.839(s),Adpative_Same_Color_Trial(3-1),2 & 2,0,0,0.5,$2.2
62,0,0.911(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.3
63,0,1.426(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.4
64,0,1.086(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.5
65,0,0.736(s),Adpative_Trial(3-1),2 & 3,1,0,1,$2.6
66,0,0.708(s),Adpative_Trial(3-1),3 & 2,1,0,1,$2.7
