Trial#,Sequence#,Response Time,Trial Type(mean-std),Shade,Resp,Missed,Reply,Accumulated Amount
1,4,1.623(s),Control_Trial(3-2),5 & 4,1,0,1,$0.1
2,4,1.535(s),Control_Trial(3-2),1 & 2,1,0,1,$0.2
3,4,1.033(s),Control_Trial(3-2),3 & 4,1,0,1,$0.3
4,4,0.842(s),Control_Trial(3-2),3 & 4,1,0,1,$0.4
5,4,1.466(s),Control_Trial(3-2),5 & 4,1,0,1,$0.5
6,4,1.04(s),Control_Trial(3-2),1 & 2,1,0,1,$0.6
7,4,0.987(s),Control_Trial(3-2),5 & 4,1,0,1,$0.7
8,4,0.786(s),Control_Trial(3-2),2 & 1,1,0,1,$0.8
9,4,0.889(s),Control_Trial(3-2),4 & 5,1,0,1,$0.9
10,4,0.757(s),Control_Trial(3-2),3 & 2,1,0,1,$1
11,4,0.829(s),Control_Trial(3-2),4 & 5,1,0,1,$1.1
12,4,0.759(s),Control_Trial(3-2),5 & 4,1,0,1,$1.2
13,4,1.605(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$0.95
14,4,1.053(s),Control_Trial(3-2),3 & 2,1,0,1,$1.05
15,4,1.002(s),Control_Trial(3-2),4 & 3,1,0,1,$1.15
16,4,0.782(s),Control_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$0.9
17,4,0.965(s),Control_Trial(3-2),4 & 3,1,0,1,$1
18,4,0.805(s),Control_Trial(3-2),5 & 4,1,0,1,$1.1
19,4,0.922(s),Control_Trial(3-2),4 & 5,1,0,1,$1.2
20,4,1.057(s),Control_Trial(3-2),2 & 1,1,0,1,$1.3
21,4,0.773(s),Control_Trial(3-2),2 & 1,1,0,1,$1.4
22,4,0.967(s),Control_Trial(3-2),2 & 1,1,0,1,$1.5
23,4,1.137(s),Control_Trial(3-2),5 & 4,1,0,1,$1.6
24,4,1.148(s),Control_Trial(3-2),1 & 2,1,0,1,$1.7
25,4,0.702(s),Control_Trial(3-2),1 & 2,1,0,1,$1.8
26,4,0.717(s),Control_Trial(3-2),2 & 3,1,0,1,$1.9
27,4,0.967(s),Control_Trial(3-2),4 & 5,1,0,1,$2
28,4,1.682(s),Control_Trial(3-2),3 & 2,1,0,1,$2.1
29,4,0.859(s),Control_Trial(3-2),3 & 4,1,0,1,$2.2
30,4,0.821(s),Control_Trial(3-2),5 & 4,1,0,1,$2.3
31,4,1.073(s),Control_Trial(3-2),4 & 5,1,0,1,$2.4
32,4,1.099(s),Control_Trial(3-2),1 & 2,1,0,1,$2.5
33,4,1.115(s),Control_Trial(3-2),2 & 1,1,0,1,$2.6
34,4,1.168(s),Control_Trial(3-2),4 & 3,1,0,1,$2.7
35,4,1.569(s),Control_Trial(3-2),2 & 1,1,0,1,$2.8
36,4,1.378(s),Control_Trial(3-2),5 & 4,1,0,1,$2.9
37,4,0.891(s),Control_Trial(3-2),3 & 4,1,0,1,$3
38,4,1.214(s),Control_Same_Color_Trial(3-2),5 & 5,0,0,0.5,$2.75
39,4,1.478(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$2.85
40,4,0.852(s),Control_Trial(3-2),3 & 2,1,0,1,$2.95
41,4,0.755(s),Control_Same_Color_Trial(3-2),2 & 2,0,0,0.5,$2.7
42,4,0.747(s),Control_Trial(3-2),1 & 2,1,0,1,$2.8
43,4,0.829(s),Control_Trial(3-2),3 & 2,1,0,1,$2.9
44,4,0.812(s),Control_Trial(3-2),2 & 1,1,0,1,$3
45,4,1.233(s),Control_Trial(3-2),3 & 2,1,0,1,$3.1
46,4,0.825(s),Control_Test_Trial(3-2),1 & 2,1,0,1,$3.2
47,4,0.821(s),Adpative_Test_Trial(7-2),6 & 5,1,0,1,$3.3
48,0,0.762(s),Adpative_Trial(3-2),4 & 5,1,0,1,$3.4
49,0,1.125(s),Adpative_Same_Color_Trial(3-2),1 & 1,1,0,1,$3.5
50,0,0.738(s),Adpative_Trial(3-2),4 & 3,1,0,1,$3.6
51,0,1.08(s),Adpative_Trial(3-2),2 & 1,1,0,1,$3.7
52,0,0.67(s),Adpative_Trial(3-2),3 & 4,1,0,1,$3.8
53,0,0.846(s),Adpative_Trial(3-2),2 & 3,1,0,1,$3.9
54,0,0.983(s),Adpative_Trial(3-2),1 & 2,1,0,1,$4
55,0,0.644(s),Adpative_Trial(3-2),3 & 2,1,0,1,$4.1
56,0,0.7(s),Adpative_Trial(3-2),4 & 5,1,0,1,$4.2
57,0,0.722(s),Adpative_Trial(3-2),4 & 5,1,0,1,$4.3
58,0,0.739(s),Adpative_Trial(3-2),4 & 5,1,0,1,$4.4
59,0,0.831(s),Adpative_Trial(3-2),4 & 5,1,0,1,$4.5
60,0,0.812(s),Adpative_Trial(3-2),2 & 1,1,0,1,$4.6
61,0,0.703(s),Adpative_Trial(3-2),4 & 5,1,0,1,$4.7
62,0,0.785(s),Adpative_Trial(3-2),3 & 4,1,0,1,$4.8
63,0,0.618(s),Adpative_Trial(3-2),4 & 3,1,0,1,$4.9
64,0,0.689(s),Adpative_Trial(3-2),4 & 3,1,0,1,$5
65,0,0.737(s),Adpative_Trial(3-2),3 & 2,1,0,1,$5.1
66,0,0.924(s),Adpative_Trial(3-2),2 & 1,1,0,1,$5.2
67,0,0.807(s),Adpative_Trial(3-2),4 & 3,1,0,1,$5.3
68,0,1.457(s),Adpative_Trial(3-2),3 & 2,-1,0,0,$5.05
69,0,1.67(s),Adpative_Trial(3-2),3 & 2,-1,0,0,$4.8
70,0,1.204(s),Adpative_Trial(3-2),5 & 4,1,0,1,$4.9
71,0,0.976(s),Adpative_Trial(3-2),4 & 3,1,0,1,$5
72,0,1.435(s),Adpative_Same_Color_Trial(3-2),4 & 4,1,0,1,$5.1
73,0,1.113(s),Adpative_Trial(3-2),3 & 2,1,0,1,$5.2
74,0,1.635(s),Adpative_Same_Color_Trial(3-2),4 & 4,0,0,0.5,$4.95
75,0,1.004(s),Adpative_Trial(3-2),3 & 2,1,0,1,$5.05
76,0,1.186(s),Adpative_Trial(3-2),2 & 1,1,0,1,$5.15
77,0,0.732(s),Adpative_Trial(3-2),4 & 5,1,0,1,$5.25
78,0,0.778(s),Adpative_Trial(3-2),4 & 5,1,0,1,$5.35
79,0,1.23(s),Adpative_Trial(3-2),2 & 1,1,0,1,$5.45
80,0,0.678(s),Adpative_Trial(3-2),4 & 5,1,0,1,$5.55
81,0,1.359(s),Adpative_Trial(3-2),2 & 3,1,0,1,$5.65
82,0,0.957(s),Adpative_Trial(3-2),2 & 1,1,0,1,$5.75
83,0,0.738(s),Adpative_Trial(3-2),2 & 3,1,0,1,$5.85
84,0,0.924(s),Adpative_Trial(3-2),4 & 5,1,0,1,$5.95
85,0,1.416(s),Adpative_Same_Color_Trial(3-2),3 & 3,1,0,1,$6.05
86,0,1.161(s),Adpative_Trial(3-2),2 & 3,1,0,1,$6.15
87,0,1.086(s),Adpative_Trial(3-2),3 & 2,1,0,1,$6.25
88,0,1.03(s),Adpative_Trial(3-2),2 & 3,1,0,1,$6.35
89,0,0.935(s),Adpative_Trial(3-2),4 & 3,1,0,1,$6.45
90,0,1.031(s),Adpative_Trial(3-2),1 & 2,1,0,1,$6.55
91,0,1.001(s),Adpative_Trial(3-2),2 & 1,1,0,1,$6.65
92,0,1.17(s),Adpative_Same_Color_Trial(3-2),4 & 4,1,0,1,$6.75
93,0,1.196(s),Control_Test_Trial(3-2),3 & 2,1,0,1,$6.85
94,0,1.433(s),Adpative_Test_Trial(10-2),12 & 11,-1,0,0,$6.6
95,8,0.884(s),Adpative_Trial(3-1),3 & 2,1,0,1,$6.7
96,8,1.367(s),Adpative_Trial(3-1),3 & 2,1,0,1,$6.8
97,8,0.787(s),Adpative_Trial(3-1),3 & 4,1,0,1,$6.9
98,8,0.704(s),Adpative_Trial(3-1),3 & 2,1,0,1,$7
99,8,0.703(s),Adpative_Trial(3-1),3 & 4,1,0,1,$7.1
100,8,0.679(s),Adpative_Trial(3-1),3 & 2,1,0,1,$7.2
101,8,1.219(s),Adpative_Trial(3-1),3 & 2,1,0,1,$7.3
102,8,0.749(s),Adpative_Trial(3-1),3 & 4,1,0,1,$7.4
103,8,0.774(s),Adpative_Trial(3-1),3 & 4,1,0,1,$7.5
104,8,0.783(s),Adpative_Trial(3-1),3 & 4,1,0,1,$7.6
105,8,0.948(s),Adpative_Trial(3-1),3 & 4,1,0,1,$7.7
106,8,0.746(s),Adpative_Trial(3-1),4 & 3,1,0,1,$7.8
107,8,0.739(s),Adpative_Trial(3-1),2 & 3,1,0,1,$7.9
108,8,0.675(s),Adpative_Trial(3-1),4 & 3,1,0,1,$8
109,8,1.037(s),Adpative_Trial(3-1),3 & 2,1,0,1,$8.1
110,8,0.715(s),Adpative_Trial(3-1),2 & 3,1,0,1,$8.2
111,8,0.636(s),Adpative_Trial(3-1),2 & 3,1,0,1,$8.3
112,8,1.108(s),Adpative_Trial(3-1),3 & 4,1,0,1,$8.4
113,8,1.329(s),Adpative_Same_Color_Trial(3-1),4 & 4,1,0,1,$8.5
114,8,1.238(s),Adpative_Same_Color_Trial(3-1),3 & 3,1,0,1,$8.6
115,8,0.718(s),Adpative_Trial(3-1),3 & 4,1,0,1,$8.7
116,8,0.757(s),Adpative_Trial(3-1),2 & 3,1,0,1,$8.8
117,8,0.624(s),Adpative_Trial(3-1),3 & 4,1,0,1,$8.9
118,8,1.083(s),Adpative_Trial(3-1),3 & 2,1,0,1,$9
119,8,0.654(s),Adpative_Trial(3-1),3 & 2,1,0,1,$9.1
120,8,0.751(s),Adpative_Trial(3-1),2 & 3,1,0,1,$9.2
121,8,0.963(s),Adpative_Trial(3-1),3 & 4,1,0,1,$9.3
122,8,0.701(s),Adpative_Trial(3-1),3 & 2,1,0,1,$9.4
123,8,1.227(s),Adpative_Trial(3-1),4 & 3,1,0,1,$9.5
124,8,0.672(s),Adpative_Trial(3-1),3 & 4,1,0,1,$9.6
125,8,1.063(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$9.7
126,8,0.99(s),Adpative_Trial(3-1),3 & 4,1,0,1,$9.8
127,8,0.822(s),Adpative_Trial(3-1),2 & 3,1,0,1,$9.9
128,8,0.851(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10
129,8,0.963(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.1
130,8,0.975(s),Adpative_Trial(3-1),3 & 2,1,0,1,$10.2
131,8,1.352(s),Adpative_Same_Color_Trial(3-1),4 & 4,1,0,1,$10.3
132,8,1.33(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.4
133,8,1.372(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.5
134,8,0.923(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.6
135,8,0.972(s),Adpative_Trial(3-1),3 & 2,1,0,1,$10.7
136,8,0.724(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.8
137,8,1.126(s),Adpative_Trial(3-1),3 & 4,1,0,1,$10.9
138,8,1.116(s),Adpative_Same_Color_Trial(3-1),2 & 2,1,0,1,$11
139,8,0.815(s),Adpative_Trial(3-1),3 & 2,1,0,1,$11.1
140,8,1.028(s),Control_Test_Trial(3-1),3 & 4,1,0,1,$11.2
141,8,1.571(s),Adpative_Test_Trial(10-2),12 & 11,-1,0,0,$10.95
142,3,1.223(s),Control_Trial(3-2),4 & 5,1,0,1,$11.05
143,3,1.723(s),Control_Same_Color_Trial(3-2),3 & 3,1,0,1,$11.15
144,3,0.955(s),Control_Trial(3-2),2 & 3,1,0,1,$11.25
145,3,0.995(s),Control_Trial(3-2),2 & 1,1,0,1,$11.35
146,3,0.862(s),Control_Trial(3-2),4 & 5,1,0,1,$11.45
147,3,0.824(s),Control_Trial(3-2),3 & 4,1,0,1,$11.55
148,3,0.925(s),Control_Trial(3-2),4 & 3,1,0,1,$11.65
149,3,0.994(s),Control_Trial(3-2),4 & 3,1,0,1,$11.75
150,3,0.748(s),Control_Trial(3-2),2 & 3,1,0,1,$11.85
151,3,1.307(s),Control_Trial(3-2),2 & 1,-1,0,0,$11.6
152,3,1.149(s),Control_Trial(3-2),2 & 1,1,0,1,$11.7
153,3,0.823(s),Control_Trial(3-2),1 & 2,1,0,1,$11.8
154,3,0.977(s),Control_Trial(3-2),2 & 3,1,0,1,$11.9
155,3,0.999(s),Control_Trial(3-2),2 & 1,1,0,1,$12
156,3,0.7(s),Control_Trial(3-2),4 & 5,1,0,1,$12.1
157,3,0.925(s),Control_Trial(3-2),1 & 2,1,0,1,$12.2
158,3,0.835(s),Control_Trial(3-2),2 & 3,1,0,1,$12.3
159,3,0.769(s),Control_Trial(3-2),4 & 5,1,0,1,$12.4
160,3,0.898(s),Control_Trial(3-2),4 & 5,1,0,1,$12.5
161,3,1.091(s),Control_Trial(3-2),4 & 5,1,0,1,$12.6
162,3,1.919(s),Control_Same_Color_Trial(3-2),4 & 4,1,0,1,$12.7
163,3,0.856(s),Control_Trial(3-2),3 & 4,1,0,1,$12.8
164,3,1.009(s),Control_Trial(3-2),3 & 4,1,0,1,$12.9
165,3,1.372(s),Control_Trial(3-2),3 & 2,1,0,1,$13
166,3,1.597(s),Control_Trial(3-2),3 & 2,-1,0,0,$12.75
167,3,1.107(s),Control_Trial(3-2),2 & 1,1,0,1,$12.85
168,3,1.393(s),Control_Trial(3-2),4 & 3,1,0,1,$12.95
169,3,1.546(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$13.05
170,3,0.863(s),Control_Trial(3-2),1 & 2,1,0,1,$13.15
171,3,0.819(s),Control_Trial(3-2),1 & 2,1,0,1,$13.25
172,3,0.853(s),Control_Trial(3-2),3 & 4,1,0,1,$13.35
173,3,0.928(s),Control_Trial(3-2),4 & 3,1,0,1,$13.45
174,3,1.126(s),Control_Same_Color_Trial(3-2),3 & 3,1,0,1,$13.55
175,3,0.884(s),Control_Trial(3-2),2 & 1,1,0,1,$13.65
176,3,1.012(s),Control_Trial(3-2),4 & 5,1,0,1,$13.75
177,3,1.011(s),Control_Same_Color_Trial(3-2),2 & 2,1,0,1,$13.85
178,3,0.879(s),Control_Trial(3-2),3 & 4,1,0,1,$13.95
179,3,0.859(s),Control_Trial(3-2),5 & 4,1,0,1,$14.05
180,3,0.924(s),Control_Trial(3-2),4 & 5,1,0,1,$14.15
181,3,1.131(s),Control_Trial(3-2),1 & 2,1,0,1,$14.25
182,3,1.154(s),Control_Trial(3-2),2 & 3,1,0,1,$14.35
183,3,1.457(s),Control_Trial(3-2),1 & 2,-1,0,0,$14.1
184,3,0.742(s),Control_Trial(3-2),2 & 1,1,0,1,$14.2
185,3,0.706(s),Control_Trial(3-2),3 & 4,1,0,1,$14.3
186,3,0.811(s),Control_Trial(3-2),2 & 1,1,0,1,$14.4
187,3,1.043(s),Control_Test_Trial(3-2),1 & 1,1,0,1,$14.5
188,3,1.12(s),Adpative_Test_Trial(6-1),6 & 7,1,0,1,$14.6
189,9,1.242(s),Adpative_Trial(4-1),4 & 3,1,0,1,$14.7
190,9,1.02(s),Adpative_Trial(4-1),5 & 4,1,0,1,$14.8
191,9,1.396(s),Adpative_Trial(4-1),5 & 4,1,0,1,$14.9
192,9,1.332(s),Adpative_Trial(4-1),4 & 3,1,0,1,$15
